AssignmentId,WorkerId,HITId,AcceptTime,SubmitTime,ApprovalTime,Answer.company,Answer.employees
3SEPORI8WOC8IP659SUHPX0KII7ZAX,A2I159VITLD19Y,3NRZ1LDP7WJDJ9EE887CQ9UW2J5PZB,Fri Jun 05 04:00:00 PDT 2015,Fri Jun 05 04:00:20 PDT 2015,Fri Jun 05 04:36:06 PDT 2015,InvenSense,476
33TIN5LC05NU8GMVL0EYFVGY66LY9Q,A2I159VITLD19Y,3G57RS03HHIJKOTJZMPK5SF8QA525U,Fri Jun 05 03:41:23 PDT 2015,Fri Jun 05 03:41:42 PDT 2015,Fri Jun 05 04:35:57 PDT 2015,Intuitive Surgical,2978
3EKVH9QMEZHGAL654VC5SNYJIC6D26,A3N6Z886JPK4BG,3XUSYT70ITE7SR5YZ53PKGAL6TK0DH,Fri Jun 05 04:07:03 PDT 2015,Fri Jun 05 04:07:31 PDT 2015,Fri Jun 05 04:35:24 PDT 2015,Intuit,8500
3TEM0PF1Q6A9EB3RP88R9Z54LDFD0D,A2QVMCGDLTWV9,3PMR2DOWOOETN2863088Y7C6AN854Y,Thu Jun 04 14:42:05 PDT 2015,Thu Jun 04 14:42:44 PDT 2015,Thu Jun 04 15:05:41 PDT 2015,Intuit,8500
3NKQQ8O39ZIPUXF7NFMBY6TB12NDUK,A2F6ZON8X5EAGL,3CESM1J3EIG1F8R4IPOWL59XQBIW6R,Thu Jun 04 15:56:59 PDT 2015,Thu Jun 04 15:57:35 PDT 2015,2015-06-04 23:57:45 UTC,Intuit,8500
39ASUFLU6YKM37N2OF8IOVA0VW2EX3,A3RUUTINBKU8YE,33CLA8O0MIOSQ53TKOHUSCETRV6FRA,Thu Jun 04 14:59:25 PDT 2015,Thu Jun 04 15:00:41 PDT 2015,Thu Jun 04 15:05:39 PDT 2015,Intuit,8500
3K4J6M3CXF68R8B0J06S4QKE7RBGAL,A1WX1XX58WCVTS,3HUR21WDDU2INS60YDFA6F7XYNHYXM,Thu Jun 04 15:53:53 PDT 2015,Thu Jun 04 15:54:31 PDT 2015,2015-06-04 23:57:44 UTC,Intuit,8500
3TVSS0C0E2D93Q09451RLYWUP4OWTN,A29CE8ETC87GV6,3WGZLY9VCHZPAGA1U9G4DVG3PQ38DH,Thu Jun 04 16:41:30 PDT 2015,Thu Jun 04 16:41:52 PDT 2015,2015-06-05 00:42:48 UTC,Intuit,8500
30OG32W0SVOHRD9YM9L9QTJ2TIXENO,ANFWGSQ8BQRZ,3EGKVCRQFW5BAP3ZTHNSHIG5FKUBYR,Thu Jun 04 16:41:59 PDT 2015,Thu Jun 04 16:43:16 PDT 2015,2015-06-05 00:47:46 UTC,Intuit,8500
3R6P78PK7LOD64A9P0X9ZVA6VHZGTB,A1XOXGWBAN6HEJ,3IVKZBIBJ0MO5GUCU35ZL7V2TDVSH4,Fri Jun 05 03:45:27 PDT 2015,Fri Jun 05 04:40:42 PDT 2015,2015-06-05 12:42:38 UTC,Intuit,8500
3U088ZLJVL68NH3I63DH1NUPSUS0WI,A2I159VITLD19Y,3UL5XDRDNCWU63V8F3YLFJSBCAX580,Fri Jun 05 03:38:21 PDT 2015,Fri Jun 05 03:38:51 PDT 2015,Fri Jun 05 04:35:19 PDT 2015,Intuit,8000
3OS4RQUCRAS7WIKXEU06HG48OUYBFE,A29CE8ETC87GV6,3M93N4X8HK0KWMP2I38KXKBH647JS6,Thu Jun 04 16:40:34 PDT 2015,Thu Jun 04 16:41:06 PDT 2015,2015-06-05 00:42:48 UTC,IntraLinks Holdings  Inc.,810
3RXCAC0YIS2U8KILM2ME8ZEJH3DG8J,A29CE8ETC87GV6,38RHULDV9YSH8SM5KQXLI8Z2Z2DIW7,Thu Jun 04 16:40:00 PDT 2015,Thu Jun 04 16:40:33 PDT 2015,2015-06-05 00:42:48 UTC,Intersil Corporation,1031
3BWI6RSP7HMSOSHB624KUWXCT4T7E9,A2I159VITLD19Y,3R5OYNIC2CMHXX5F2GIU4LTFHNJPTV,Fri Jun 05 03:52:17 PDT 2015,Fri Jun 05 03:53:06 PDT 2015,Fri Jun 05 04:36:09 PDT 2015,Intersil Corporation,1031
3IX2EGZR7CWAHRNITHDHWT14ZNIRJA,A29CE8ETC87GV6,3YGE63DIN8A61X5PG08FC4Z6D8WW0Q,Thu Jun 04 16:38:42 PDT 2015,Thu Jun 04 16:39:15 PDT 2015,2015-06-05 00:42:47 UTC,Internap Corporation,700
3Z7ISHFUH18UZ1DQCUA3T6UPST7Z8R,A29CE8ETC87GV6,39XCQ6V3KYH72PCKMO1NV5WK6EE56J,Thu Jun 04 16:38:00 PDT 2015,Thu Jun 04 16:38:41 PDT 2015,2015-06-05 00:42:47 UTC,Intermolecular  Inc.,166
32AT8R96GMMVWMYPK5H0T5FB262SU0,A1XOXGWBAN6HEJ,341YLJU21ICVWCOY668EU1JDVWB2I4,Fri Jun 05 04:29:48 PDT 2015,Fri Jun 05 05:04:06 PDT 2015,2015-06-05 13:07:42 UTC,InterDigital,290
3NVC2EB65RC8TEXF4RDOOIDC6D93YA,AEK2SAEL9GG39,3CO05SML7VI1T1O3H6Y9P5RPLTHR0I,Thu Jun 04 15:39:19 PDT 2015,Thu Jun 04 15:39:52 PDT 2015,2015-06-04 23:43:11 UTC,InterCall,4000
3KRVW3HTZOYCJETGB3QE2VYHPK0SM9,A2I159VITLD19Y,32ZCLEW0BZXNJU9AQM4Q2F66JLSPJQ,Fri Jun 05 04:47:36 PDT 2015,Fri Jun 05 04:49:05 PDT 2015,2015-06-05 12:52:40 UTC,Interactyx,17
3IGI0VL648X334MNGNO5V5DGXK3ON2,A29CE8ETC87GV6,37VHPF5VYCGF5O4NUDLTTPYL4QR8CH,Thu Jun 04 16:37:35 PDT 2015,Thu Jun 04 16:37:59 PDT 2015,2015-06-05 00:42:47 UTC,Interactive Intelligence Group Inc.,2122
3ND9UOO81LFLKDS4VWZ0Z7MDVR2WLK,A29CE8ETC87GV6,3CVDZS288HD1TPQ1FGLD6DKJL87FMM,Thu Jun 04 16:37:07 PDT 2015,Thu Jun 04 16:37:34 PDT 2015,2015-06-05 00:37:52 UTC,Intellicheck Mobilisa  Inc.,31
3TMFV4NEP9RQ568L17QWU207BS78WG,A2PAP6WAU1OLNH,3D42WVSDH881N6FFYJ9O087QUJEFY7,Fri Jun 05 04:34:00 PDT 2015,Fri Jun 05 04:36:55 PDT 2015,2015-06-05 12:37:39 UTC,Intelex Technologies Inc.,130
3SITXWYCNWMOW4BIEO6SNN4FS0VBX8,A3N6Z886JPK4BG,3SBX2M1TKD0IGOR4NSWBWI7X6KOQ4R,Fri Jun 05 03:52:17 PDT 2015,Fri Jun 05 03:52:50 PDT 2015,Fri Jun 05 04:36:11 PDT 2015,Intel,106700
3WJ1OXY92BTTYT5I02U4CD3GJ7T8AQ,A2QVMCGDLTWV9,3IJ95K7NDXPDP77W216V1D9VRDIGNN,Thu Jun 04 14:28:23 PDT 2015,Thu Jun 04 14:29:14 PDT 2015,Thu Jun 04 14:41:49 PDT 2015,Intel,106700
3PJ71Z61R5FXIABS9B7P185OZKA91Z,AEK2SAEL9GG39,3HA5ODM5KA5TNHPWZSM308MB1RDVS2,Thu Jun 04 16:02:16 PDT 2015,Thu Jun 04 16:02:33 PDT 2015,2015-06-05 00:02:48 UTC,Intel,106700
3FTF2T8WLSVQJBRV6ZWAUYVIVXJ9WY,AYDDIDXTRHXZ5,3SZYX62S5GDQ6PQP5Y6F1JWG1PY57I,Thu Jun 04 15:45:00 PDT 2015,Thu Jun 04 15:45:24 PDT 2015,2015-06-04 23:47:54 UTC,Intel,106700
32Q90QCQ1TYGJ7OVPWTTY12YZNPEKG,A2F6ZON8X5EAGL,3EHVO81VN5YOBWVIHKQFP68T3CQH1F,Thu Jun 04 15:48:03 PDT 2015,Thu Jun 04 15:48:56 PDT 2015,2015-06-04 23:52:45 UTC,Intel,106700
34BBWHLWHBOJUCKYAT2N7RULEN4IWO,A3NKM6RL2KVUB6,3ZZAYRN1I64ZCXTENG5FFLOP7HUTON,Thu Jun 04 15:28:42 PDT 2015,Thu Jun 04 15:29:20 PDT 2015,2015-06-04 23:33:01 UTC,Intel,106700
3M0NZ3JDP2BBCJUOEW30HMKYQ335ZS,A3CC9BWPLAR31J,374UMBUHN52Y38WBXBWOKLU8I3BTCQ,Thu Jun 04 15:41:38 PDT 2015,Thu Jun 04 15:42:16 PDT 2015,2015-06-04 23:43:12 UTC,Intel,106700
345LHZDEDY5RC5DAUQGZLX7ZAP0U35,A29CE8ETC87GV6,3909MD9T2ZU3H1YOYIXUT5FAC6HEFX,Thu Jun 04 16:36:33 PDT 2015,Thu Jun 04 16:37:06 PDT 2015,2015-06-05 00:37:51 UTC,Intel,106700
3BF51CHDTWNQQR8TB4RH0KK2D6EH0Y,A2I159VITLD19Y,3W1K7D6QSBUBFFD4P3PBVPP7LFPZBZ,Fri Jun 05 03:20:01 PDT 2015,Fri Jun 05 03:32:13 PDT 2015,2015-06-05 11:32:38 UTC,Intel,106700
3D8YOU6S9FXQ9O0SDSEXS0JJKH2U6D,A2I159VITLD19Y,3IZPORCT1FMC41UZFE5UVXQ67BCHR5,Fri Jun 05 04:00:21 PDT 2015,Fri Jun 05 04:00:36 PDT 2015,Fri Jun 05 04:36:01 PDT 2015,Integrated Silicon Solution,590
3UXUOQ9OKFAPYF0ZQX2YYD7L8PXA7J,ANFWGSQ8BQRZ,3P0I4CQYVYKR4EX8ILAQ25VOBC4OW2,Fri Jun 05 04:28:45 PDT 2015,Fri Jun 05 04:31:17 PDT 2015,Fri Jun 05 04:36:07 PDT 2015,Integrated Device Technology  Inc.,1484
30IQTZXKALJNCH88G893368W1VX0X8,A29CE8ETC87GV6,3VDI8GSXAF6SM0KSWZHCJGJ02IIG8Y,Thu Jun 04 16:35:33 PDT 2015,Thu Jun 04 16:36:05 PDT 2015,2015-06-05 00:37:51 UTC,Integrated Device Technology  Inc.,1484
3GDTJDAPVVOU0UE7X5K9L4YGDPP8MJ,A29CE8ETC87GV6,3V0TR1NRVAFQT8KNYWZP6ISS21A4A4,Thu Jun 04 16:36:05 PDT 2015,Thu Jun 04 16:36:32 PDT 2015,2015-06-05 00:37:51 UTC,Integrated Device Technology  Inc.,1484
3WZ36BJEV4THFN2Y9E5VYKJ9F46BTO,A2I159VITLD19Y,391JB9X4ZYLC9BIFGRCAMQCOT5HKMO,Fri Jun 05 03:15:57 PDT 2015,Fri Jun 05 03:16:21 PDT 2015,2015-06-05 11:17:39 UTC,Integrated Device Technology  Inc.,1484
3MB8LZR5BG6UPDYN6IGXBWSI8KTLKD,A29CE8ETC87GV6,3LVTFB9DE5VYS4KOITYC5740WO4QGJ,Thu Jun 04 16:34:46 PDT 2015,Thu Jun 04 16:35:32 PDT 2015,2015-06-05 00:37:51 UTC,Inphi Corporation,446
3HVVDCPGTF5DSVV9J6JF6VHA0CLTYG,A3CC9BWPLAR31J,3J9L0X0VDFZOXRT2GWR85F0ZGCQW92,Thu Jun 04 15:47:27 PDT 2015,Thu Jun 04 15:48:28 PDT 2015,2015-06-04 23:52:45 UTC,Inphi Corporation,446
3TS1AR6UQRRKU6H71DOQCEIC5567FP,A2I159VITLD19Y,3MWOYZD5WV11HKOUQKJ36MIXI01NOB,Fri Jun 05 03:12:58 PDT 2015,Fri Jun 05 03:13:10 PDT 2015,2015-06-05 11:17:38 UTC,Inphi,446
3QRYMNZ7FZUJGWRVC4A4PFJ3WTNNTS,A2I159VITLD19Y,3ZVPAMTJWNGY45ZOV8NCAXE5SBYRGF,Fri Jun 05 04:33:19 PDT 2015,Fri Jun 05 04:33:27 PDT 2015,2015-06-05 12:37:38 UTC,InkSoft,16
37M28K1J0RQIIA11R6RV13CUZKXAJQ,A2I159VITLD19Y,3YD0MU1NC2ENCV260UXW9UC2T4SA7O,Fri Jun 05 04:32:27 PDT 2015,Fri Jun 05 04:32:34 PDT 2015,Fri Jun 05 04:35:25 PDT 2015,Inkling,100
3LWJHTCVCDZU0OMMXCXWC5Z7AV0QF8,A3N6Z886JPK4BG,3WKGUBL7SZZ7PRBRVNOFFW83WE1L4X,Fri Jun 05 04:05:08 PDT 2015,Fri Jun 05 04:05:39 PDT 2015,Fri Jun 05 04:35:23 PDT 2015,Infosys Ltd,176187
3QRYMNZ7FZUJGWRVC4A4PFJ3WSKNTN,A3CC9BWPLAR31J,3WYZV0QBFJQMAKDPOL1QY49WDE0BXL,Thu Jun 04 16:28:55 PDT 2015,Thu Jun 04 16:30:35 PDT 2015,2015-06-05 00:32:48 UTC,Informatica Corporation,3664
3HVVDCPGTF5DSVV9J6JF6VHA0COYTO,A29CE8ETC87GV6,30OITAWPBQG601YDLX584CQC1OEH9O,Thu Jun 04 16:34:12 PDT 2015,Thu Jun 04 16:34:45 PDT 2015,2015-06-05 00:37:50 UTC,Informatica Corporation,3664
39RP059MEI6D2SCE0H4JC6OHLWBMBZ,A2I159VITLD19Y,3L21G7IH479AXRL7RKU3B63WT9V1YS,Fri Jun 05 03:46:24 PDT 2015,Fri Jun 05 03:46:37 PDT 2015,Fri Jun 05 04:36:03 PDT 2015,Informatica Corporation,3664
308Q0PEVB9Q8IG7QHISVT7MAGMMI91,A2F6ZON8X5EAGL,3S1WOPCJFG6JM3KKH8OF83725DYEJ0,Thu Jun 04 16:06:49 PDT 2015,Thu Jun 04 16:08:23 PDT 2015,2015-06-05 00:12:47 UTC,Infogix  Inc.,455
3DHE4R9OCXOJM5GW6LDDY81GV4M2G5,A2I159VITLD19Y,341H3G5YF0RAVSAURNSMB8TOUBSZ0D,Fri Jun 05 04:03:49 PDT 2015,Fri Jun 05 04:04:20 PDT 2015,Fri Jun 05 04:37:36 PDT 2015,Infoblox,691
3Z3ZLGNNSJ7ZKC6TDHWUBWAA75XQ31,A1XOXGWBAN6HEJ,3QXFBUZ4ZKTQKXR5Z2IHF81PZA2UGM,Fri Jun 05 04:29:16 PDT 2015,Fri Jun 05 05:01:48 PDT 2015,2015-06-05 13:02:41 UTC,Infinera,1495
3PJ71Z61R5FXIABS9B7P185OZLD914,A2I159VITLD19Y,31S7M7DAGG3R6CQHAOPNN4KVCDHLTS,Fri Jun 05 03:50:43 PDT 2015,Fri Jun 05 03:50:57 PDT 2015,Fri Jun 05 04:37:32 PDT 2015,Infinera,1495
3TY7ZAOG5GXHSH91HPUEDC0U5MI0KJ,A29CE8ETC87GV6,3KVQ0UJWPXY5W4RQD6ERTZVXUG7W5B,Thu Jun 04 16:33:41 PDT 2015,Thu Jun 04 16:34:12 PDT 2015,2015-06-05 00:37:50 UTC,inContact  Inc.,928
3PM8NZGV8ZTB0AD7X63IICZEE0YQX1,A3N6Z886JPK4BG,33J5JKFMK6BXYS80NERSMDFRSKSQ36,Fri Jun 05 04:35:46 PDT 2015,Fri Jun 05 04:36:32 PDT 2015,2015-06-05 12:37:39 UTC,IMS Health Holdings Inc,9900
3TOK3KHVJUVE0JU00G7GZ8RQX5YO7R,A29CE8ETC87GV6,35NNO802AV9RLYDRSP6YMPMB6Q9ING,Thu Jun 04 16:33:13 PDT 2015,Thu Jun 04 16:33:40 PDT 2015,2015-06-05 00:37:50 UTC,Imprivata  Inc.,403
3NPFYT4IZDHKNLJTUAY6OYVC8CLXG7,A29CE8ETC87GV6,3VDVA3ILIDSAB007XE8X46WSOCD1G0,Thu Jun 04 16:32:42 PDT 2015,Thu Jun 04 16:33:12 PDT 2015,2015-06-05 00:37:50 UTC,Imperva Inc.,773
3KAKFY4PGVFM3EIA09RL2UJOGVF3IA,A2I159VITLD19Y,3M0556243SX7B7B1RH0DJS9JQZAFNH,Fri Jun 05 04:11:06 PDT 2015,Fri Jun 05 04:11:16 PDT 2015,Fri Jun 05 04:36:03 PDT 2015,Imperva Inc.,773
3PPTZCWALRX055DMYOR3FXFPM0TQZV,A2I159VITLD19Y,3W31J70BAS9Z0P6O32IWJU7CZRDKC6,Fri Jun 05 03:51:09 PDT 2015,Fri Jun 05 03:51:23 PDT 2015,Fri Jun 05 04:35:22 PDT 2015,Impax Laboratories,1061
3LQ8PUHQFM51XMP9FUGN6OKYZZVIHS,A29CE8ETC87GV6,3IH9TRB0FBCO7R62N280PI983P4I18,Thu Jun 04 16:32:06 PDT 2015,Thu Jun 04 16:32:41 PDT 2015,,Imation Corp.,910
3LJ7UR74RIQZZBC5X39WH77BGT2N4Q,A29CE8ETC87GV6,301KG0KX9CYV0HDE0OQTUPIYVI4H2W,Thu Jun 04 16:31:17 PDT 2015,Thu Jun 04 16:32:04 PDT 2015,2015-06-05 00:32:49 UTC,IHS Inc.,8800
3FTYUGLFSVY89IPSMEE3QU1V2MVD55,A1XOXGWBAN6HEJ,3XWUWJ18TL39PFS0J77YJN2G8IIUUN,Fri Jun 05 03:03:05 PDT 2015,Fri Jun 05 03:09:12 PDT 2015,2015-06-05 11:12:38 UTC,IDM,105000
3I02618YA1JYJUIXSOD6Y0A0FMWUPN,A2I159VITLD19Y,3K3IX1W4S64CI166WGRD9G3NTYYAPV,Fri Jun 05 04:40:27 PDT 2015,Fri Jun 05 04:40:37 PDT 2015,2015-06-05 12:42:38 UTC,IdeaScale,24
3QAVNHZ3ENHOD0P1UR38HIPM38YLAX,AEK2SAEL9GG39,38DCH97KHHF8J6APQZJF2KWGOGLQJN,Thu Jun 04 16:10:32 PDT 2015,Thu Jun 04 16:10:53 PDT 2015,2015-06-05 00:12:48 UTC,ICharts,20
3MH9DQ757XPS6HPYP5NJ4RW8EU3GUX,A3CC9BWPLAR31J,3EHIMLB7F7C6MWF3G5ZU4GV1HIW8HQ,Thu Jun 04 15:59:39 PDT 2015,Thu Jun 04 16:02:22 PDT 2015,2015-06-05 00:02:48 UTC,iCAD  Inc,144
3QECW5O0KIEFQ7LP84EIVYJH57L5TG,AYALPYEQ512PP,3S4TINXCC00ZGBZXNUEUFRI31AVBOG,Thu Jun 04 16:56:33 PDT 2015,Thu Jun 04 16:58:53 PDT 2015,2015-06-05 01:02:45 UTC,IBM,379592
37UQDCYH6Y89Q33X1STUU0LYTXOV7R,A2QVMCGDLTWV9,3R4QIDVOJPPBBNYS37DOBNUA052EEF,Thu Jun 04 14:24:19 PDT 2015,Thu Jun 04 14:24:45 PDT 2015,Thu Jun 04 14:41:51 PDT 2015,IBM,379592
3RANCT1ZVGUWF0HN9JV53G5BYHABUA,AYDDIDXTRHXZ5,3Q2T3FD0ONL6DDA8VLKB54VMII33M2,Thu Jun 04 15:45:25 PDT 2015,Thu Jun 04 15:45:49 PDT 2015,2015-06-04 23:47:54 UTC,IBM,379592
31LM9EDVOM5P2TVQ0AW0N9WUYQRNJG,A2F6ZON8X5EAGL,3LN3BXKGC083C1GAU2XIXWMMKPMGWE,Thu Jun 04 15:49:55 PDT 2015,Thu Jun 04 15:51:36 PDT 2015,2015-06-04 23:52:46 UTC,IBM,379592
3FIJLY1B6VH90CL7XZI7C09X5YDPFD,AEK2SAEL9GG39,3BC9H1KCYUP3YS1AO8JO4WTQPLBYWT,Thu Jun 04 16:47:02 PDT 2015,Thu Jun 04 16:47:23 PDT 2015,2015-06-05 00:47:47 UTC,IBM,379592
3O7L7BFSHF2PDCY7PT8HLLNL7J3IEC,A2BA9Y6VGW6WS1,3DGDV62G7OMNDYB2J1YY3YKPH9EP29,Thu Jun 04 16:29:32 PDT 2015,Thu Jun 04 16:30:04 PDT 2015,2015-06-05 00:32:48 UTC,IBM,379592
3ZSY5X72NYOOI2EF9U5M4PIQYHPROQ,A3CC9BWPLAR31J,3QTFNPMJC6VDGO21STUKMKP123BNZI,Thu Jun 04 15:46:48 PDT 2015,Thu Jun 04 15:47:33 PDT 2015,2015-06-04 23:47:55 UTC,IBM,379592
39U1BHVTDM4CCSYLULQPG1LXRBT3TN,A29CE8ETC87GV6,37PGLWGSJTJQDSSOVCEIUX57CV4IKB,Thu Jun 04 16:39:15 PDT 2015,Thu Jun 04 16:39:59 PDT 2015,2015-06-05 00:42:48 UTC,IBM,379592
3XLBSAQ9Z5PQZN872PIXF6YUHA17ZE,A3JENDY17M92H7,3ZXNP4Z39RY48ETAXLMMI8SDNGR7L3,Fri Jun 05 03:40:22 PDT 2015,Fri Jun 05 03:40:58 PDT 2015,Fri Jun 05 04:35:27 PDT 2015,IBM,379592
3S96KQ6I9NHAUK0INAW1TA79IPJTDE,A2I159VITLD19Y,3GONHBMNHVB7Y6H1GSFK9501XEUMZC,Fri Jun 05 04:12:11 PDT 2015,Fri Jun 05 04:15:49 PDT 2015,Fri Jun 05 04:35:59 PDT 2015,IBM,436085
3P1L2B7AD22DF4J24A8QID9RSQ6OL5,AO67HSBHKPIHX,308KJXFUJRJAATZDDX0XEQ4KI1JAT0,Fri Jun 05 04:43:14 PDT 2015,Fri Jun 05 04:47:35 PDT 2015,2015-06-05 12:47:39 UTC,IBM,379592
3QAVNHZ3ENHOD0P1UR38HIPM390LA1,A3ING4TOV9KP8G,3OZ4VAIBEXS0OE66CYDP87VO59TVJH,Fri Jun 05 04:09:19 PDT 2015,Fri Jun 05 04:10:47 PDT 2015,Fri Jun 05 04:36:07 PDT 2015,IBM,379592
3KAKFY4PGVFM3EIA09RL2UJOGVH3IC,A2I159VITLD19Y,3BA7SXOG1J3JBQT6CABOIKX74SLR8Z,Fri Jun 05 04:34:58 PDT 2015,Fri Jun 05 04:35:05 PDT 2015,Fri Jun 05 04:37:43 PDT 2015,Hudl,110
3FIJLY1B6VH90CL7XZI7C09X5YDFP3,A29CE8ETC87GV6,375VMB7D4JWIZMME3VSVQKAHSM7DIT,Thu Jun 04 16:30:58 PDT 2015,Thu Jun 04 16:31:16 PDT 2015,2015-06-05 00:32:48 UTC,HubSpot  Inc.,887
3B2X28YI3XSBDPRMD1X2NARVVWXB6F,A3ING4TOV9KP8G,3MIVREZQVHB3UQG78KJR3ZWT36EKQB,Fri Jun 05 04:05:07 PDT 2015,Fri Jun 05 04:06:59 PDT 2015,Fri Jun 05 04:36:04 PDT 2015,Hewlett-Packard,317500
3L2IS5HSFBVYG96KC90EUB55F6RNUE,A29CE8ETC87GV6,3ZQX1VYFTDIGED1QKIUKOPS2T49O8T,Thu Jun 04 16:29:38 PDT 2015,Thu Jun 04 16:30:10 PDT 2015,2015-06-05 00:32:48 UTC,Hortonworks  Inc.,653
3QY7M81QH8ZVAS9L2OFNSRAHD0MK71,AEK2SAEL9GG39,3QGHA0EA0JD7LK8ZEG54WLVP4CTWBC,Thu Jun 04 16:10:15 PDT 2015,Thu Jun 04 16:10:31 PDT 2015,2015-06-05 00:12:48 UTC,Hoopla Software,40
3E337GFOLALFBR5PS4BXQW4E6ZFNGJ,ANFWGSQ8BQRZ,3SMIWMMK61IMHJH5E7MZ1BNDTYTUWM,Fri Jun 05 04:27:50 PDT 2015,Fri Jun 05 04:28:44 PDT 2015,Fri Jun 05 04:35:17 PDT 2015,Honeywell International  Inc.,127000
34MAJL3QP50SV7JVFKPH8T95BCB43R,AEK2SAEL9GG39,307L9TDWJY5CVVV87MZBIJKMN8D3N2,Thu Jun 04 15:57:31 PDT 2015,Thu Jun 04 15:58:04 PDT 2015,2015-06-05 00:02:46 UTC,Holosofx,45
3MAOD8E57RNQXD0FHEB1EI499O7NX5,AEK2SAEL9GG39,3D42WVSDH881N6FFYJ9O087QUILYFV,Thu Jun 04 16:09:38 PDT 2015,Thu Jun 04 16:10:15 PDT 2015,2015-06-05 00:12:48 UTC,Hipmunk,35
3E7TUJ2EGDZRA5R4P4RK2A6XOIG9DU,A3N6Z886JPK4BG,3QX22DUVOOUQPMCRFVQHOZN593OVML,Fri Jun 05 03:54:39 PDT 2015,Fri Jun 05 03:55:40 PDT 2015,Fri Jun 05 04:36:09 PDT 2015,Hewlett-Packard,317500
3DEL4X4EL7YK9C4TOGKCVY2GD75XYX,A2QVMCGDLTWV9,32204AGAABPLFBLLZ3BIWTCZ519GHE,Thu Jun 04 14:23:47 PDT 2015,Thu Jun 04 14:24:19 PDT 2015,Thu Jun 04 14:41:48 PDT 2015,Hewlett-Packard,317500
33NF62TLXKFOUNAN3X4KVHFQ4VLKJ7,AEK2SAEL9GG39,3TL87MO8CM2HN78GF4KY605UL3HLFQ,Thu Jun 04 15:34:53 PDT 2015,Thu Jun 04 15:35:29 PDT 2015,2015-06-04 23:38:01 UTC,Hewlett-Packard,317500
3AMYWKA6YCZVWJGVH62OTURU2UDO6R,A3CC9BWPLAR31J,335HHSX8CDII3RBUXDAAQ892S9SDH0,Thu Jun 04 16:13:49 PDT 2015,Thu Jun 04 16:15:03 PDT 2015,2015-06-05 00:17:46 UTC,Hewlett-Packard,317500
3LBXNTKX0S858BWLG4SWWH9P4ZR9XT,A3JGACCS9G5MGA,3BPP3MA3TCXPHT8KKT0SOIKU922LE8,Thu Jun 04 16:21:21 PDT 2015,Thu Jun 04 16:22:26 PDT 2015,2015-06-05 00:22:49 UTC,Hewlett-Packard,317500
3HHRAGRYX9IIE2ITFD50D4IWSVK9OM,AYDDIDXTRHXZ5,3HKIF5DF6YAS05321RNQJCEBMO0G9N,Thu Jun 04 15:43:10 PDT 2015,Thu Jun 04 15:44:21 PDT 2015,2015-06-04 23:47:53 UTC,Hewlett-Packard,317500
3J4Q2Z4UTZGWBA8HN17WGTL75YOWQA,A3JENDY17M92H7,3YOAVL4CA0URUGSVAOFONBJ1BN94ZZ,Fri Jun 05 03:39:26 PDT 2015,Fri Jun 05 03:40:21 PDT 2015,Fri Jun 05 04:35:26 PDT 2015,Hewlett-Packard,317500
33C7UALJVMBX45SI4J1B1CADFFU186,A2I159VITLD19Y,3L7SUC0TTU7AWLBBCY2S36XFF7C0MZ,Fri Jun 05 03:18:54 PDT 2015,Fri Jun 05 03:19:10 PDT 2015,2015-06-05 11:22:38 UTC,Hewlett-Packard,302000
34QN5IT0T04XXG7080XBN7R3ANO082,A1XOXGWBAN6HEJ,3ZCC2DXSD7H7NXWA391CPTE60U3YYM,Fri Jun 05 03:03:37 PDT 2015,Fri Jun 05 03:41:51 PDT 2015,Fri Jun 05 04:35:27 PDT 2015,Hewlett Packard,317500
304SM51WA4HG0NPJKE05OFNNDKOSBA,AEK2SAEL9GG39,3VI0PC2ZAYX6TE2YSQ6C4O9VKDJOX2,Thu Jun 04 15:38:42 PDT 2015,Thu Jun 04 15:39:18 PDT 2015,2015-06-04 23:43:11 UTC,HelpSystems,280
3L6L49WXW1AV9M6ZT3DANQ7PP8454K,A2BA9Y6VGW6WS1,3AA88CN98PGC3S7TZU0LGLZV2E2KYJ,Thu Jun 04 16:44:21 PDT 2015,Thu Jun 04 16:45:18 PDT 2015,2015-06-05 00:47:46 UTC,HCL Technologies,100240
3M1CVSFP61IZ4X5EMWB4Y4OGDFNAQF,A1XOXGWBAN6HEJ,3BO3NEOQM0UK1FJ2JL1T0J2B7K3IAR,Fri Jun 05 04:12:12 PDT 2015,Fri Jun 05 04:59:47 PDT 2015,2015-06-05 13:02:41 UTC,Harris Corporation,14000
3RGU30DZTBLJKBAQO9H0AU7UT1NMJN,A3N6Z886JPK4BG,38VTL6WC4AQ9L9MQS7WFEWGD5P15YF,Fri Jun 05 04:38:45 PDT 2015,Fri Jun 05 04:39:15 PDT 2015,2015-06-05 12:42:37 UTC,Harris Corporation,14000
386CSBG1O0ZYHVTBWJUSIZMUHVS6QE,A3RUUTINBKU8YE,3HYV4299H09U2MO1Q4ROJDYOP248EA,Thu Jun 04 15:12:42 PDT 2015,Thu Jun 04 15:16:56 PDT 2015,2015-06-04 23:17:42 UTC,Harris Corporation,14000
3BEFOD78W76THTR5L2UW4SIBB4U4MB,A2I159VITLD19Y,3OLZC0DJ8JS4T3M0UGSPW6GOSU4VI5,Fri Jun 05 03:55:30 PDT 2015,Fri Jun 05 03:55:43 PDT 2015,Fri Jun 05 04:36:07 PDT 2015,Harmonic,1028
