AssignmentId,HITId,WorkerId,AcceptTime,SubmitTime,ApprovalTime,Answer.state,Answer.gdp
3KOPY89HM9FIYP2GIRCLEVYOQ1Y3JV,3IV1AEQ4DRQ2D2AT452FGTBFSFA8JB,AOCZ2532BJZF3,Sun Apr 26 06:46:25 PDT 2015,Sun Apr 26 06:46:58 PDT 2015,2015-04-26 14:47:37 UTC,Nebraska,77677.00
37XITHEISXMN9DHCJPWV9PO96QHCRW,3SV8KD29L45C8IHYVG24US8W6DGKZQ,A1C2X7GXX7Z6FE,Thu Apr 23 13:35:58 PDT 2015,Thu Apr 23 13:36:16 PDT 2015,2015-04-23 21:37:47 UTC,Nebraska,83273.00
3U4J9857OFOUHP5RWB2UTORRNUMB7Q,3O71U79SRB2AXUVNL0LCDC3X83BSMY,A22XGLSLP1SE1Z,Fri Apr 24 06:51:21 PDT 2015,Fri Apr 24 06:51:58 PDT 2015,2015-04-24 14:52:40 UTC,Nebraska,855.00
3G2UL9A02EROBDOW0KLMI85Z9OG76W,3OKP4QVBP2A65OD7TX1QF7PUQBSAGC,AYALPYEQ512PP,Wed Apr 22 09:53:04 PDT 2015,Wed Apr 22 09:54:03 PDT 2015,2015-04-22 17:57:38 UTC,Montana,36582.00
3IX2EGZR7CWAHRNITHDHWT14WE0JRZ,3ZLW647WAL8G696FL31RQVHNAIW32R,A3IDJZM7H7WRU7,Sat Apr 25 20:19:19 PDT 2015,Sat Apr 25 20:19:30 PDT 2015,2015-04-26 04:22:37 UTC,Montana,35891.00
3WYP994K1847QXKXNTBMVLPWDU66YR,372AGES0I4I9QRUEKINGYJEZT5CXRZ,A1PX3VHCGYY0XS,Sat Apr 25 11:31:10 PDT 2015,Sat Apr 25 11:31:24 PDT 2015,2015-04-25 19:32:40 UTC,Montana,32.72
34T446B1C1RZ9JXDPCDGPTNMXXR0CP,3ZXV7Q5FJB1OK3EA2RRZ3HF6PZDFCK,ANB51V4Y2O7FR,Wed Apr 22 17:31:08 PDT 2015,Wed Apr 22 17:31:53 PDT 2015,2015-04-23 01:32:37 UTC,Montana,35891.00
3IO1LGZLKAASBRTFAPDSW81UKDG68M,3ZXV7Q5FJB1OK3EA2RRZ3HF6PZDFCK,A1EVP0WFE4VLH9,Fri Apr 24 06:42:54 PDT 2015,Fri Apr 24 06:43:13 PDT 2015,2015-04-24 14:47:38 UTC,Montana,36510.00
3X3OR7WPZ0DAUCWMXTJULRJRA6UL8U,3ZXV7Q5FJB1OK3EA2RRZ3HF6PZDFCK,A2CGIO3YQYJ92M,Thu Apr 23 00:31:42 PDT 2015,Thu Apr 23 00:31:57 PDT 2015,2015-04-23 08:32:37 UTC,Montana,0.04
3XC1O3LBOTZTSWOA0RUPCNFEOGTLTR,3MDWE879UHFW9OVRL5VCI1ND4GJB9I,AYALPYEQ512PP,Wed Apr 22 09:20:12 PDT 2015,Wed Apr 22 09:20:36 PDT 2015,2015-04-22 17:22:38 UTC,Montana,35891.00
36W0OB37HXRNSCEJFY496JNOS48HZG,3A9LA2FRWSRW1XGBODBMKFCT6WEHXM,A39YPFUJEDE08X,Sun Apr 26 13:09:33 PDT 2015,Sun Apr 26 13:10:10 PDT 2015,2015-04-26 21:12:38 UTC,Montana,35.89
30LSNF239V8XIWMRW9DGJKEW74BI2H,3SR6AEG6W56L126LT9XO3TJ2828HYS,A3VOV4F5L8131I,Fri Apr 24 02:32:06 PDT 2015,Fri Apr 24 02:32:35 PDT 2015,2015-04-24 10:32:41 UTC,Montana,35891.00
33F859I567QRAEB39KO6K1GL117HBV,3R16PJFTS34W5LT9ANCE0WVN5ID4KY,AOCZ2532BJZF3,Sun Apr 26 06:58:02 PDT 2015,Sun Apr 26 06:58:25 PDT 2015,2015-04-26 15:02:40 UTC,Montana,31946.00
3EA3QWIZ4J8R2VG4FOXCK7NM7I7ITU,3FVBZG9CLJRO47A0L1MFB1PIWPU0HB,ALDKDKRBR4LXD,Fri Apr 24 20:12:01 PDT 2015,Fri Apr 24 20:13:44 PDT 2015,2015-04-25 04:17:37 UTC,Montana,36600.00
34V1S5K3GTESPWCPFHJ6W4W54JP692,3BFNCI9LYK3NSA3LRFIMMMYVLYI377,A3VOV4F5L8131I,Fri Apr 24 02:17:49 PDT 2015,Fri Apr 24 02:18:04 PDT 2015,2015-04-24 10:22:39 UTC,Montana,35954.00
3OWEPKL08APWIYUOZ173KJRL4KKN7D,3D1UCPY6GGMRSO841KAS0MUQWIO38U,A1A3UEP77EU2RN,Fri Apr 24 22:25:45 PDT 2015,Fri Apr 24 22:25:53 PDT 2015,2015-04-25 06:27:45 UTC,Montana,36000.00
3OUYGIZWR8BI386HUHZM9TMTWJ90PC,3EHIMLB7F7C6MWF3G5ZU4GV0FN68H6,A2KNE9E89YLQ3A,Thu Apr 23 18:38:52 PDT 2015,Thu Apr 23 18:39:05 PDT 2015,2015-04-24 02:42:39 UTC,Montana,35.89
34QN5IT0T04XXG7080XBN7R378508M,3RZS0FBRWKN0BG34GUN4FBTAR50CPK,APLQSM4J9E6LR,Thu Apr 23 04:46:19 PDT 2015,Thu Apr 23 04:46:33 PDT 2015,2015-04-23 12:47:38 UTC,Montana,35891.00
3ERET4BTVNMZOBXEHLD76N1N5DJK9T,3RZS0FBRWKN0BG34GUN4FBTAR50CPK,A1C2X7GXX7Z6FE,Thu Apr 23 13:39:20 PDT 2015,Thu Apr 23 13:39:34 PDT 2015,2015-04-23 21:42:43 UTC,Montana,35891.00
39ASUFLU6YKM37N2OF8IOVA0SKDEXN,3VO4XFFP15ZFZB9NPQUIZUR6VQVQ7W,A22XGLSLP1SE1Z,Fri Apr 24 06:50:52 PDT 2015,Fri Apr 24 06:51:21 PDT 2015,2015-04-24 14:52:39 UTC,Montana,366.00
37M28K1J0RQIIA11R6RV13CUW3FJAG,3I7SHAD35M9OEWBVXXN1IL71LPY7MQ,ANB51V4Y2O7FR,Wed Apr 22 18:01:35 PDT 2015,Wed Apr 22 18:01:53 PDT 2015,2015-04-23 02:02:36 UTC,Montana,35891.00
32ZKVD547G0CG644UZZ4G7FBIYSB3P,3SCKNODZ0XTUWEWV9Y21V0W1QF87NQ,A2QNZ7FUBNVZUX,Mon Apr 27 17:05:10 PDT 2015,Mon Apr 27 17:08:00 PDT 2015,2015-04-28 01:12:39 UTC,Montana,36582.00
3DR23U6WE6RFMQEIJ57LZSPUFQDTEB,3SCKNODZ0XTUWEWV9Y21V0W1QF87NQ,A1MW021IG07IMF,Fri Apr 24 23:25:28 PDT 2015,Fri Apr 24 23:25:44 PDT 2015,2015-04-25 07:27:41 UTC,Montana,35891.00
38F71OA9GU93F9OU5JQFVWF2XF1FMB,3S1L4CQSFXI0ROHCIDV8XMPIPWSAFD,APLQSM4J9E6LR,Thu Apr 23 00:42:46 PDT 2015,Thu Apr 23 00:43:03 PDT 2015,2015-04-23 08:47:36 UTC,Missouri,237797.00
3FTYUGLFSVY89IPSMEE3QU1VZ935DC,3KLL7H3EGDE4X8BGOYA4WUF8QL6HVJ,A22XGLSLP1SE1Z,Fri Apr 24 06:49:18 PDT 2015,Fri Apr 24 06:50:51 PDT 2015,2015-04-24 14:52:39 UTC,Missouri,2498.00
37QW5D2ZRHZXYPRCH2GVXDXM240S8L,31HLTCK4BL8QXCG54SSMBU37BLTVGY,A1PX3VHCGYY0XS,Sat Apr 25 11:30:48 PDT 2015,Sat Apr 25 11:31:04 PDT 2015,2015-04-25 19:32:40 UTC,Missouri,37.51
3PQMUDRV7SJ1TH0TLCY860LDW4LIID,3OPLMF3EU50TBZLXDS3BE5E2LZDNLF,A39YPFUJEDE08X,Sun Apr 26 13:23:27 PDT 2015,Sun Apr 26 13:24:28 PDT 2015,2015-04-26 21:27:37 UTC,Missouri,237.80
3OS46CRSLGCQM3PSIIO2OML2VB96VJ,3ZXV7Q5FJB1OK3EA2RRZ3HF6PZDFCK,A3VOV4F5L8131I,Fri Apr 24 02:25:14 PDT 2015,Fri Apr 24 02:25:35 PDT 2015,2015-04-24 10:27:40 UTC,Missouri,237797.00
3Y4W8Q93L0XP7C47S5WGUSVUC1TVD5,3KLL7H3EGDE4X8BGOYA4WUF8QL6VHX,AOCZ2532BJZF3,Sun Apr 26 06:45:52 PDT 2015,Sun Apr 26 06:46:21 PDT 2015,2015-04-26 14:47:37 UTC,Missouri,222712.00
3OVR4I9USQWK28PXDV1DL12GIO9Q41,3OLZC0DJ8JS4T3M0UGSPW6GNQYLVIQ,ANB51V4Y2O7FR,Wed Apr 22 17:50:08 PDT 2015,Wed Apr 22 17:50:29 PDT 2015,2015-04-23 01:52:36 UTC,Missouri,237797.00
3PQMUDRV7SJ1TH0TLCY860LDWZUIIC,3OLZC0DJ8JS4T3M0UGSPW6GNQYLVIQ,A2KNE9E89YLQ3A,Thu Apr 23 18:38:40 PDT 2015,Thu Apr 23 18:38:51 PDT 2015,2015-04-24 02:42:38 UTC,Missouri,237.80
37Q970SNZFLFNP7RIH7GI3AEOXES1J,3G9UA71JVV7YDO5AU0A92TFKHV37JM,ALDKDKRBR4LXD,Fri Apr 24 19:31:59 PDT 2015,Fri Apr 24 19:32:29 PDT 2015,2015-04-25 03:32:39 UTC,Missouri,249800.00
37Z929RLGALGW9J0K0RQO9T9GAYST9,3MDWE879UHFW9OVRL5VCI1ND4GJB9I,APLQSM4J9E6LR,Wed Apr 22 09:00:50 PDT 2015,Wed Apr 22 09:01:10 PDT 2015,2015-04-22 17:02:40 UTC,Missouri,237797.00
3S3AMIZX3VIT83Y71O1B4075RLYDCR,3RWSQDNYL9ZVNFYKTTH0BN09MC5FFV,ANB51V4Y2O7FR,Wed Apr 22 10:55:06 PDT 2015,Wed Apr 22 10:55:35 PDT 2015,2015-04-22 18:57:42 UTC,Missouri,237797.00
36ZN444YTSBBP3BWJ7BDQXHZ860OIG,3SD15I2WD274OAPG85DUG8YZQNY368,A2CGIO3YQYJ92M,Thu Apr 23 00:23:43 PDT 2015,Thu Apr 23 00:23:57 PDT 2015,2015-04-23 08:27:36 UTC,Missouri,0.24
3E13VNJ1NO8QTB4VD5D2E14RFY11IN,3BFNCI9LYK3NSA3LRFIMMMYVLYI377,AB6SEU5ARLHQE,Fri Apr 24 04:56:08 PDT 2015,Fri Apr 24 04:57:52 PDT 2015,2015-04-24 13:02:38 UTC,Missouri,249829.00
3Q5ZZ9ZEVPSWSNT1563N42NUOKT58X,30U1YOGZGA97T0PA87M9UMG3ZPKDS2,A1MW021IG07IMF,Fri Apr 24 23:15:40 PDT 2015,Fri Apr 24 23:15:54 PDT 2015,2015-04-25 07:17:42 UTC,Missouri,237797.00
3UN61F00HX22AS8X4F9NVJIZEAUR54,3UUIU9GZC5ID4NNWI19G6FOXOR05TB,A1EVP0WFE4VLH9,Fri Apr 24 06:59:46 PDT 2015,Fri Apr 24 07:00:15 PDT 2015,2015-04-24 15:02:39 UTC,Missouri,237797.00
3BXQMRHWK0BSYRLK08LEHWG5758UMN,3AC6MFV69KVL6SGQPVZ7H0S4EWCHZJ,A1A3UEP77EU2RN,Fri Apr 24 22:25:29 PDT 2015,Fri Apr 24 22:25:45 PDT 2015,2015-04-25 06:27:45 UTC,Missouri,238000.00
31EUONYN2WGGB9VWIEAW5M7TG6HOVU,3P7RGTLO6EQB7A9QJOM5DZHNXS9AKF,AYALPYEQ512PP,Wed Apr 22 09:52:20 PDT 2015,Wed Apr 22 09:52:58 PDT 2015,2015-04-22 17:57:38 UTC,Missouri,249829.00
382M9COHEISUM3T7JAXV4OBWYXXEUM,30P8I9JKOIYSHFRLNW9V7XCILCG5VR,AYALPYEQ512PP,Wed Apr 22 09:04:22 PDT 2015,Wed Apr 22 09:04:56 PDT 2015,2015-04-22 17:07:38 UTC,Missouri,237797.00
3Y9N9SS8LZO5V32O8VQABX3BLGND3B,3OKP4QVBP2A65OD7TX1QF7PUQBTGAJ,A3IDJZM7H7WRU7,Sat Apr 25 20:12:12 PDT 2015,Sat Apr 25 20:12:24 PDT 2015,2015-04-26 04:12:38 UTC,Missouri,237797.00
3OJSZ2ATDT9SS9OIV1BHQ2RZDX175K,3OREP8RUT2OBOYIZZB1MAI908TEGBE,A1C2X7GXX7Z6FE,Thu Apr 23 13:30:39 PDT 2015,Thu Apr 23 13:30:56 PDT 2015,2015-04-23 21:33:04 UTC,Missouri,237797.00
3ZPBJO59KQEKPB9NNGFCFR4L4J2DHB,3ZXV7Q5FJB1OK3EA2RRZ3HF6PZDFCK,ALDKDKRBR4LXD,Fri Apr 24 19:47:58 PDT 2015,Fri Apr 24 19:49:37 PDT 2015,2015-04-25 03:52:38 UTC,Mississippi,94800.00
3PQ8K71NHYX7HHYXX0EI849B6GLAAR,3OID399FXGKYPVKO2NMANNXOAZPFDK,ANB51V4Y2O7FR,Wed Apr 22 17:55:59 PDT 2015,Wed Apr 22 17:56:19 PDT 2015,2015-04-23 01:57:38 UTC,Mississippi,91782.00
3KJYX6QCMAO2AY4Z21IRXQQ7HLQVJJ,3HYV4299H09U2MO1Q4ROJDYNN7E8EQ,AOCZ2532BJZF3,Sun Apr 26 06:51:54 PDT 2015,Sun Apr 26 06:52:18 PDT 2015,2015-04-26 14:52:40 UTC,Mississippi,88271.00
3L0KT67Y8FTCDVIUU6EPWQLOVGUSYK,37Y5RYYI0PILR6URZ7NLOTJVF7VXSN,A2KNE9E89YLQ3A,Thu Apr 23 18:38:26 PDT 2015,Thu Apr 23 18:38:39 PDT 2015,2015-04-24 02:42:38 UTC,Mississippi,91.78
3I2PTA7R3U75GAE0YNOTSIRCFHYQK4,3OLZC0DJ8JS4T3M0UGSPW6GNQYLVIQ,A3IDJZM7H7WRU7,Sat Apr 25 20:15:59 PDT 2015,Sat Apr 25 20:16:16 PDT 2015,2015-04-26 04:17:37 UTC,Mississippi,91782.00
3LYA37P8IR0IC4CBF5R3XTWDT9NKBW,324N5FAHSXOVZYCOUJD19MV0I2AVK1,AYALPYEQ512PP,Wed Apr 22 09:12:42 PDT 2015,Wed Apr 22 09:13:23 PDT 2015,2015-04-22 17:17:39 UTC,Mississippi,91782.00
3HUTX6F6VV07EIXUU4QL3HAIJDJ2O5,33J5JKFMK6BXYS80NERSMDFQQO9Q3R,A22XGLSLP1SE1Z,Fri Apr 24 06:48:30 PDT 2015,Fri Apr 24 06:49:17 PDT 2015,2015-04-24 14:52:39 UTC,Mississippi,948.00
3YT88D1N09BD998Y0CCXFAY15HE3KS,33J5JKFMK6BXYS80NERSMDFQQO9Q3R,AYALPYEQ512PP,Wed Apr 22 09:51:41 PDT 2015,Wed Apr 22 09:52:15 PDT 2015,2015-04-22 17:52:39 UTC,Mississippi,94790.00
31Q0U3WYDQST4RNZUE95NCEI1IU712,3SR6AEG6W56L126LT9XO3TJ2828HYS,A1EVP0WFE4VLH9,Fri Apr 24 06:51:03 PDT 2015,Fri Apr 24 06:51:25 PDT 2015,2015-04-24 14:52:40 UTC,Mississippi,91782.00
337RC3OW06F85OSZ5MU4D53ZL4HVLV,3SR6AEG6W56L126LT9XO3TJ2828HYS,APLQSM4J9E6LR,Thu Apr 23 04:42:23 PDT 2015,Thu Apr 23 04:42:39 PDT 2015,2015-04-23 12:47:37 UTC,Mississippi,91782.00
3NLZY2D53Q2G0GWIJN0U7I4R4IWQL2,3YZ7A3YHR56CPNAHT14QWASBM8M5SM,A39YPFUJEDE08X,Sun Apr 26 13:16:20 PDT 2015,Sun Apr 26 13:16:57 PDT 2015,2015-04-26 21:17:40 UTC,Mississippi,91.78
3WZ36BJEV4THFN2Y9E5VYKJ9CT1BTU,3U18MJKL1UZ08VRR0FACBMOFRQZCNO,A1MW021IG07IMF,Fri Apr 24 23:20:29 PDT 2015,Fri Apr 24 23:20:52 PDT 2015,2015-04-25 07:22:41 UTC,Mississippi,91782.00
3CFJTT4SXU344XJX2LUBFBV4IJ77IU,3ZTE0JGGCE5IQGR31UAPQBOKH04CO3,A1C2X7GXX7Z6FE,Thu Apr 23 13:35:38 PDT 2015,Thu Apr 23 13:35:57 PDT 2015,2015-04-23 21:37:47 UTC,Mississippi,91782.00
3JMSRU9HQJ7UZII7O0700ADFCAQEV7,3AA88CN98PGC3S7TZU0LGLZU0JCKYZ,A1A3UEP77EU2RN,Fri Apr 24 22:25:15 PDT 2015,Fri Apr 24 22:25:28 PDT 2015,2015-04-25 06:27:45 UTC,Mississippi,89000.00
3DPNQGW4LMSRSQ6DYMNFFWLPIP846X,3IHWR4LC7DQ6IRQNMNHF4SWFF0L8IZ,A2CGIO3YQYJ92M,Thu Apr 23 00:28:04 PDT 2015,Thu Apr 23 00:28:21 PDT 2015,2015-04-23 08:32:36 UTC,Mississippi,0.09
3TXMY6UCAF1NXC2C6A7V4ZE4A81CQP,302U8RURJZEW74XRRW5H1EC4CXFVN6,A1PX3VHCGYY0XS,Sat Apr 25 11:30:16 PDT 2015,Sat Apr 25 11:30:31 PDT 2015,2015-04-25 19:32:40 UTC,Mississippi,29.56
3P4RDNWND6JXOSKZ3UJ8I10D9AGIJD,3CMIQF80GN3WVBVI6GPQTGRA0FBQ6X,ANB51V4Y2O7FR,Wed Apr 22 11:08:40 PDT 2015,Wed Apr 22 11:09:23 PDT 2015,2015-04-22 19:12:37 UTC,Mississippi,91782.00
3W2LOLRXLCS5SBT0B2DTX81HB0GKR9,3JVP4ZJHDP5O02LKRJ40BDQXW290I4,A3VOV4F5L8131I,Fri Apr 24 02:29:12 PDT 2015,Fri Apr 24 02:29:28 PDT 2015,2015-04-24 10:32:39 UTC,Mississippi,91782.00
3EFVCAY5L4M4ZM8MU87H5C6Z6K7J8E,3S1L4CQSFXI0ROHCIDV8XMPIPWSAFD,ALDKDKRBR4LXD,Fri Apr 24 19:28:00 PDT 2015,Fri Apr 24 19:28:25 PDT 2015,2015-04-25 03:32:39 UTC,Minnesota,265100.00
3HMVI3QICK5CJBJ0HNZ50PYF5GHY16,3GKAWYFRAP6AG89IGQIFZHBSC5DDPM,A2KNE9E89YLQ3A,Thu Apr 23 18:38:10 PDT 2015,Thu Apr 23 18:38:25 PDT 2015,2015-04-24 02:42:38 UTC,Minnesota,262.85
3RUIQRXJBC159JG5RISYQW5XU75LLU,37OPIVELUUGK5K8ID3J8071V5B5AHB,A1C2X7GXX7Z6FE,Thu Apr 23 13:28:12 PDT 2015,Thu Apr 23 13:28:58 PDT 2015,2015-04-23 21:33:03 UTC,Minnesota,262847.00
35GMH2SV3FUZ9Y9ANOLM5IJ7GGZEO9,3MDWE879UHFW9OVRL5VCI1ND4GJB9I,A3VOV4F5L8131I,Fri Apr 24 02:23:07 PDT 2015,Fri Apr 24 02:23:24 PDT 2015,2015-04-24 10:27:40 UTC,Minnesota,262847.00
3D8YOU6S9FXQ9O0SDSEXS0JJH6V6UT,3A9LA2FRWSRW1XGBODBMKFCT6WEHXM,A1PX3VHCGYY0XS,Sat Apr 25 11:29:46 PDT 2015,Sat Apr 25 11:30:12 PDT 2015,2015-04-25 19:32:40 UTC,Minnesota,46.15
333U7HK6IASGGH4DBGIXR4K0H7HJDP,3SSN80MU8C1N3NHJUYEJX7SLYDIKXT,A2CGIO3YQYJ92M,Thu Apr 23 00:21:34 PDT 2015,Thu Apr 23 00:21:58 PDT 2015,2015-04-23 08:22:37 UTC,Minnesota,0.26
3EFE17QCRDIQR0S5K6A1AQQL5G3SHZ,3R16PJFTS34W5LT9ANCE0WVN5ID4KY,AYALPYEQ512PP,Wed Apr 22 08:59:44 PDT 2015,Wed Apr 22 09:00:12 PDT 2015,2015-04-22 17:02:40 UTC,Minnesota,262847.00
39ZSFO5CA992XJFZXB8M14OO35SJUB,3U18MJKL1UZ08VRR0FACBMOFRQZCNO,APLQSM4J9E6LR,Wed Apr 22 08:58:57 PDT 2015,Wed Apr 22 08:59:17 PDT 2015,2015-04-22 17:02:39 UTC,Minnesota,262847.00
3Y5140Z9DYTTA3NXY7OSFXMPI9LPIJ,3FVBZG9CLJRO47A0L1MFB1PIWPU0HB,ANB51V4Y2O7FR,Wed Apr 22 10:51:43 PDT 2015,Wed Apr 22 10:52:06 PDT 2015,2015-04-22 18:52:37 UTC,Minnesota,262847.00
3W8CV64QJ3C8MLW6B0AATVLVDTR9HK,30UZJB2POHP856P23M3PO2KZUSN35S,ANB51V4Y2O7FR,Wed Apr 22 17:45:02 PDT 2015,Wed Apr 22 17:45:31 PDT 2015,2015-04-23 01:47:39 UTC,Minnesota,262847.00
3PWWM24LHTB4TQAENN1P6VKI48F828,35XW21VSVGRQRCD2LOKXDZO88YLSLW,A22XGLSLP1SE1Z,Fri Apr 24 06:47:40 PDT 2015,Fri Apr 24 06:48:29 PDT 2015,2015-04-24 14:52:38 UTC,Minnesota,2651.00
33PPUNGG39I0H6SMB3G3KNPUFAMRZX,30P8I9JKOIYSHFRLNW9V7XCILCG5VR,A1A3UEP77EU2RN,Fri Apr 24 22:25:05 PDT 2015,Fri Apr 24 22:25:14 PDT 2015,2015-04-25 06:27:44 UTC,Minnesota,263000.00
39JEC7537VEF2KYTS915AMDCR1HVC5,302U8RURJZEW74XRRW5H1EC4CXFVN6,AOCZ2532BJZF3,Sun Apr 26 06:44:53 PDT 2015,Sun Apr 26 06:45:22 PDT 2015,2015-04-26 14:47:37 UTC,Minnesota,242990.00
33OOO72IVIY0PSU4NE1Q94PRU9JTCR,3SV8KD29L45C8IHYVG24US8W6DGKZQ,APLQSM4J9E6LR,Wed Apr 22 23:46:26 PDT 2015,Thu Apr 23 00:19:22 PDT 2015,2015-04-23 08:22:36 UTC,Minnesota,262847.00
39U1BHVTDM4CCSYLULQPG1LXOU4T3N,3Y40HMYLL1V16JMVOCIL3U1J04GXU3,AYALPYEQ512PP,Wed Apr 22 09:51:09 PDT 2015,Wed Apr 22 09:51:36 PDT 2015,2015-04-22 17:52:39 UTC,Minnesota,265086.00
3HPZF4IVNN6W6ETYXKOPHLH69H6CYG,3Y40HMYLL1V16JMVOCIL3U1J04GXU3,A3IDJZM7H7WRU7,Sat Apr 25 20:10:48 PDT 2015,Sat Apr 25 20:11:02 PDT 2015,2015-04-26 04:12:38 UTC,Minnesota,262847.00
39N5ACM9HF00Z2UUUDIF24NMZOP9PL,3VO4XFFP15ZFZB9NPQUIZUR6VQVQ7W,A1EVP0WFE4VLH9,Fri Apr 24 07:03:22 PDT 2015,Fri Apr 24 07:03:43 PDT 2015,2015-04-24 15:07:40 UTC,Minnesota,262847.00
3X65QVEQI10C6FMZE5ZZNDFA01ECLY,35U0MRQMUJKEPPX3SB5UG3C927KVOL,A1MW021IG07IMF,Fri Apr 24 23:12:12 PDT 2015,Fri Apr 24 23:12:27 PDT 2015,2015-04-25 07:12:42 UTC,Minnesota,262847.00
30IQTZXKALJNCH88G893368WYKA0XW,3KLL7H3EGDE4X8BGOYA4WUF8QL6HVJ,ALDKDKRBR4LXD,Fri Apr 24 19:25:09 PDT 2015,Fri Apr 24 19:25:34 PDT 2015,2015-04-25 03:27:39 UTC,Michigan,387300.00
3EFVCAY5L4M4ZM8MU87H5C6Z6MI8JI,3KLL7H3EGDE4X8BGOYA4WUF8QL6HVJ,AOCZ2532BJZF3,Sat Apr 25 23:07:04 PDT 2015,Sat Apr 25 23:07:26 PDT 2015,2015-04-26 07:07:36 UTC,Michigan,352464.00
3K2755HG5TG0BFIHSQRCC6S8O2HDF1,3XAOZ9UYRZ41OPUL0AD9YK0TS4VQ1Z,A1C2X7GXX7Z6FE,Thu Apr 23 13:26:49 PDT 2015,Thu Apr 23 13:27:11 PDT 2015,2015-04-23 21:28:55 UTC,Michigan,382544.00
3WJEQKOXA9FBNTLX1HLPX3G82NL1A2,3XAOZ9UYRZ41OPUL0AD9YK0TS4VQ1Z,A2CGIO3YQYJ92M,Thu Apr 23 00:20:05 PDT 2015,Thu Apr 23 00:20:23 PDT 2015,2015-04-23 08:22:37 UTC,Michigan,0.38
3TE22NPXPCPDD32ZFYU0IY1BM0F44T,37Y5RYYI0PILR6URZ7NLOTJVF7VXSN,A1EVP0WFE4VLH9,Fri Apr 24 07:05:14 PDT 2015,Fri Apr 24 07:05:35 PDT 2015,2015-04-24 15:07:40 UTC,Michigan,382544.00
31LVTDXBL8NGCHBIW2PUC8EW0VTRLH,3SBX2M1TKD0IGOR4NSWBWI7W4O5Q4C,AYALPYEQ512PP,Wed Apr 22 08:56:43 PDT 2015,Wed Apr 22 08:57:32 PDT 2015,2015-04-22 16:57:38 UTC,Michigan,382544.00
3LQ8PUHQFM51XMP9FUGN6OKYWQDIHP,3SBX2M1TKD0IGOR4NSWBWI7W4O5Q4C,A3IDJZM7H7WRU7,Sat Apr 25 20:09:50 PDT 2015,Sat Apr 25 20:10:06 PDT 2015,2015-04-26 04:12:37 UTC,Michigan,382544.00
3DI28L7YXBRED629HMNBTM6ZN081EI,3U18MJKL1UZ08VRR0FACBMOFRQZCNO,ANB51V4Y2O7FR,Wed Apr 22 10:49:21 PDT 2015,Wed Apr 22 10:49:54 PDT 2015,2015-04-22 18:52:37 UTC,Michigan,382544.00
3ZOTGHDK5JO0JHESOJ5RUZNMH77SON,3U18MJKL1UZ08VRR0FACBMOFRQZCNO,A3VOV4F5L8131I,Fri Apr 24 02:21:56 PDT 2015,Fri Apr 24 02:22:11 PDT 2015,2015-04-24 10:22:40 UTC,Michigan,382544.00
3WEV0KO0ON59FKN3YARBJ5BNDYUDSF,3FVBZG9CLJRO47A0L1MFB1PIWPU0HB,A34SNHMRPACEBN,Mon Apr 27 13:01:40 PDT 2015,Mon Apr 27 13:07:49 PDT 2015,2015-04-27 21:12:38 UTC,Michigan,387299.00
3HQUKB7LNGR11REP9CY26CJJWAMHHD,3RWSQDNYL9ZVNFYKTTH0BN09MC5FFV,A22XGLSLP1SE1Z,Fri Apr 24 06:46:39 PDT 2015,Fri Apr 24 06:47:39 PDT 2015,2015-04-24 14:52:38 UTC,Michigan,3873.00
3CTOC39K3830Z833K3FBRCA4VU0J7E,3MWOYZD5WV11HKOUQKJ36MIWG4INOW,AYALPYEQ512PP,Wed Apr 22 09:50:37 PDT 2015,Wed Apr 22 09:51:05 PDT 2015,2015-04-22 17:52:39 UTC,Michigan,387299.00
3M68NM076IKYTW8B9YJSNPWZA7R6RP,3WKGUBL7SZZ7PRBRVNOFFW82UII4L1,A1PX3VHCGYY0XS,Sat Apr 25 11:29:24 PDT 2015,Sat Apr 25 11:29:42 PDT 2015,2015-04-25 19:32:39 UTC,Michigan,34.75
3SPJ033422GJESZ47C5B4PU1ZUFYJ2,30Y6N4AHYP9VSLPXTIM44CB7DN1DRE,ANB51V4Y2O7FR,Wed Apr 22 17:42:57 PDT 2015,Wed Apr 22 17:43:18 PDT 2015,2015-04-23 01:47:38 UTC,Michigan,382544.00
3AAPLD8UCDUR605K96FRKVM7752HTA,3TD33TP5DLFAE75WDB9CEWYXAY1BAX,A1A3UEP77EU2RN,Fri Apr 24 22:24:54 PDT 2015,Fri Apr 24 22:25:04 PDT 2015,2015-04-25 06:27:44 UTC,Michigan,383000.00
392CY0QWG247LA1E0NW4CZBURDO4I6,3P7RGTLO6EQB7A9QJOM5DZHNXS9AKF,ANB51V4Y2O7FR,Wed Apr 22 10:38:42 PDT 2015,Wed Apr 22 10:39:38 PDT 2015,2015-04-22 18:42:38 UTC,Michigan,382544.00
3Z7VU45IPZUCO1T5D91OEW7HBDV1ZG,3IV1AEQ4DRQ2D2AT452FGTBFSFA8JB,A1MW021IG07IMF,Fri Apr 24 23:10:27 PDT 2015,Fri Apr 24 23:10:49 PDT 2015,2015-04-25 07:12:42 UTC,Michigan,382544.00
3LEP4MGT3HDAYY61NO5GTG1N942DBW,3I7SHAD35M9OEWBVXXN1IL71LPY7MQ,A2KNE9E89YLQ3A,Thu Apr 23 18:37:48 PDT 2015,Thu Apr 23 18:38:04 PDT 2015,2015-04-24 02:42:38 UTC,Michigan,382.54
