AssignmentId,HITId,WorkerId,AcceptTime,SubmitTime,ApprovalTime,Answer.state,value
3Z4AIRP3C7QNJ6TQCRD3HBR63JV1XT,3BCRDCM0OD7AK8XNTB5TXUF11IJ6K3,A2HPFQL0QFGBCS,Wed Apr 29 13:14:23 PDT 2015,Wed Apr 29 13:14:34 PDT 2015,2015-04-29 21:17:37 UTC,Michigan,0
32VNZTT0A8HKE94XQAQDQRCLFO14RZ,3MG8450X2ONWXAK42L849HFGYE7PUP,A253NTG1FPGB6D,Thu Apr 30 10:35:48 PDT 2015,Thu Apr 30 10:36:06 PDT 2015,2015-04-30 18:37:37 UTC,Alabama,0
37M28K1J0RQIIA11R6RV13CUWFLJAA,3MG8450X2ONWXAK42L849HFGYE7PUP,A2HPFQL0QFGBCS,Wed Apr 29 13:14:58 PDT 2015,Wed Apr 29 13:15:10 PDT 2015,2015-04-29 21:17:37 UTC,Iowa,0
384PI804XTEFG0M9MY3G4YR4KFF0SG,3MG8450X2ONWXAK42L849HFGYE7PUP,A11MA9JOKGG2GW,Fri May 01 05:45:32 PDT 2015,Fri May 01 05:46:22 PDT 2015,2015-05-01 13:47:37 UTC,Washington,0
39OWYR0EPL439QD8OMEQPR296ZCYF1,3MG8450X2ONWXAK42L849HFGYE7PUP,APLQSM4J9E6LR,Tue Apr 28 23:45:41 PDT 2015,Tue Apr 28 23:46:00 PDT 2015,2015-04-29 07:47:38 UTC,New Jersey,0
3BDCF01OGY7P9IN4AXHOK47T3UFLY8,3MG8450X2ONWXAK42L849HFGYE7PUP,AVIC8K2F2HGPW,Tue Apr 28 14:39:57 PDT 2015,Tue Apr 28 14:44:04 PDT 2015,2015-04-28 22:47:37 UTC,Alabama,0
3DUZQ9U6SN1V91NPPVR5PRHUD9WVS2,3MG8450X2ONWXAK42L849HFGYE7PUP,A2A2W9PT9GZ477,Thu Apr 30 00:20:42 PDT 2015,Thu Apr 30 00:21:27 PDT 2015,2015-04-30 08:22:38 UTC,North Dakota,0
3OSWBBLG1FAHB192SKXYIDSFTJEXD2,3MG8450X2ONWXAK42L849HFGYE7PUP,A3IDJZM7H7WRU7,Thu Apr 30 22:28:30 PDT 2015,Thu Apr 30 22:29:16 PDT 2015,2015-05-01 06:32:36 UTC,California,0
3SBEHTYCWOGNJHFYPUKBSOF1MSWIY6,3MG8450X2ONWXAK42L849HFGYE7PUP,AT9BUFLGIP9Z5,Thu Apr 30 00:33:56 PDT 2015,Thu Apr 30 00:52:33 PDT 2015,2015-04-30 08:52:37 UTC,New Hampshire,0
3SNVL38CI551M94HT5NY8D2VB89CK9,3MG8450X2ONWXAK42L849HFGYE7PUP,A3T5KRA1IDHS4I,Wed Apr 29 14:07:21 PDT 2015,Wed Apr 29 14:07:51 PDT 2015,2015-04-29 22:12:37 UTC,Ohio,0
3YDTZAI2WYTWL45GSGBYK0U8BT4143,3MG8450X2ONWXAK42L849HFGYE7PUP,AYALPYEQ512PP,Sat May 02 15:54:45 PDT 2015,Sat May 02 15:55:28 PDT 2015,2015-05-02 23:57:40 UTC,Georgia,0
31UV0MXWNRPPHT5EESFEHRH8SO5I56,373L46LKP7JM83CUDUZI6YK6NO3KJN,AW0QDI257BN65,Thu Apr 30 07:49:14 PDT 2015,Thu Apr 30 07:49:25 PDT 2015,2015-04-30 15:52:37 UTC,Iowa,0
3300DTYQT3U2UAMQ21DQUNE7VQ8EQQ,373L46LKP7JM83CUDUZI6YK6NO3KJN,AT9BUFLGIP9Z5,Thu Apr 30 00:33:16 PDT 2015,Thu Apr 30 00:33:35 PDT 2015,2015-04-30 08:37:36 UTC,South Dakota,0
39KFRKBFIO8XF3Q1NPXGCLBNY04OYE,373L46LKP7JM83CUDUZI6YK6NO3KJN,APLQSM4J9E6LR,Tue Apr 28 23:41:57 PDT 2015,Tue Apr 28 23:42:18 PDT 2015,2015-04-29 07:42:39 UTC,New Jersey,0
3COPXFW7XCPKGYDLYA94SD12AQBKPG,373L46LKP7JM83CUDUZI6YK6NO3KJN,A1AOYJXY8HTWLJ,Wed Apr 29 09:25:22 PDT 2015,Wed Apr 29 09:26:03 PDT 2015,2015-04-29 17:27:38 UTC,Texas,0
3IAS3U3I0GTNVO8LQZLZXXAJDO22BO,373L46LKP7JM83CUDUZI6YK6NO3KJN,A253NTG1FPGB6D,Thu Apr 30 10:40:03 PDT 2015,Thu Apr 30 10:40:20 PDT 2015,2015-04-30 18:42:38 UTC,Kansas,0
3MTMREQS4WV4OU10Y5AAQT62YA7AW7,373L46LKP7JM83CUDUZI6YK6NO3KJN,A1R0689JPSQ3OF,Tue Apr 28 11:35:28 PDT 2015,Tue Apr 28 11:37:04 PDT 2015,2015-04-28 19:37:54 UTC,Delaware,0
3N8OEVH1FS3LLPMZH2OIAUDLKQEOOC,373L46LKP7JM83CUDUZI6YK6NO3KJN,A259GEK5AHGM13,Wed Apr 29 04:58:10 PDT 2015,Wed Apr 29 05:06:06 PDT 2015,2015-04-29 13:07:41 UTC,Mississippi,0
3Q8GYXHFEQFY4QJEMIJS6OJDEGZC55,373L46LKP7JM83CUDUZI6YK6NO3KJN,AVIC8K2F2HGPW,Tue Apr 28 14:58:16 PDT 2015,Tue Apr 28 14:58:29 PDT 2015,2015-04-28 23:02:36 UTC,California,0
3YDTZAI2WYTWL45GSGBYK0U8AOT41K,373L46LKP7JM83CUDUZI6YK6NO3KJN,ALDKDKRBR4LXD,Tue Apr 28 22:38:33 PDT 2015,Tue Apr 28 22:38:55 PDT 2015,2015-04-29 06:42:39 UTC,Pennsylvania,0
3YT88D1N09BD998Y0CCXFAY15VQK3D,373L46LKP7JM83CUDUZI6YK6NO3KJN,A2A2W9PT9GZ477,Thu Apr 30 00:53:26 PDT 2015,Thu Apr 30 00:54:08 PDT 2015,2015-04-30 08:57:36 UTC,Kentucky,0
308XBLVESJH4Z8P65P00Y5IROFXBRO,341YLJU21ICVWCOY668EU1JCT9SI2N,AT9BUFLGIP9Z5,Thu Apr 30 00:30:46 PDT 2015,Thu Apr 30 00:30:58 PDT 2015,2015-04-30 08:32:36 UTC,Nevada,0
3137ONMDKHIBHLSCZ58E09A5P3YGEW,341YLJU21ICVWCOY668EU1JCT9SI2N,A2A2W9PT9GZ477,Wed Apr 29 23:53:04 PDT 2015,Wed Apr 29 23:53:39 PDT 2015,2015-04-30 07:57:36 UTC,Iowa,0
32SVAV9L3GM7XWZCOLZ8LWV50I63AP,341YLJU21ICVWCOY668EU1JCT9SI2N,APLQSM4J9E6LR,Wed Apr 29 00:03:44 PDT 2015,Wed Apr 29 00:04:01 PDT 2015,2015-04-29 08:07:38 UTC,New Jersey,0
340UGXU9DZEBOEFTE0M54SZIZ7RUVU,341YLJU21ICVWCOY668EU1JCT9SI2N,A13STUE0VL42FA,Thu Apr 30 06:15:33 PDT 2015,Thu Apr 30 06:15:50 PDT 2015,2015-04-30 14:17:38 UTC,Georgia,0
39LNWE0K4V9628VTFTNMP39OQ3PIUA,341YLJU21ICVWCOY668EU1JCT9SI2N,A2HPFQL0QFGBCS,Wed Apr 29 13:25:35 PDT 2015,Wed Apr 29 13:25:47 PDT 2015,2015-04-29 21:27:38 UTC,Alaska,0
3K3R2QNK8CGDR72QBZH9CAAL7DGU9H,341YLJU21ICVWCOY668EU1JCT9SI2N,A259GEK5AHGM13,Wed Apr 29 05:09:40 PDT 2015,Wed Apr 29 05:10:37 PDT 2015,2015-04-29 13:12:39 UTC,Wyoming,0
3LKC68YZ3BGTQYV18OFSROQ7NRHWOY,341YLJU21ICVWCOY668EU1JCT9SI2N,A2TWRSLHWA69II,Tue Apr 28 14:04:01 PDT 2015,Tue Apr 28 14:04:30 PDT 2015,2015-04-28 22:07:37 UTC,Illinois,0
3OS46CRSLGCQM3PSIIO2OML2VKN6VF,341YLJU21ICVWCOY668EU1JCT9SI2N,A1U3PULHJJGGCC,Wed Apr 29 19:38:02 PDT 2015,Wed Apr 29 19:38:25 PDT 2015,2015-04-30 03:42:36 UTC,Arizona,0
3TPZPLC3M1PEK05ED4H5BRK0Z593PA,341YLJU21ICVWCOY668EU1JCT9SI2N,AOT6NUWQFUU9Z,Wed Apr 29 17:23:26 PDT 2015,Wed Apr 29 17:30:36 PDT 2015,2015-04-30 01:32:37 UTC,Michigan,0
3TXMY6UCAF1NXC2C6A7V4ZE4BF6CQ9,341YLJU21ICVWCOY668EU1JCT9SI2N,A3T5KRA1IDHS4I,Thu Apr 30 06:41:35 PDT 2015,Thu Apr 30 06:41:55 PDT 2015,2015-04-30 14:42:38 UTC,Idaho,0
3CTOC39K3830Z833K3FBRCA4W9N7JK,38VTL6WC4AQ9L9MQS7WFEWGC32HY5A,A3T5KRA1IDHS4I,Thu Apr 30 06:45:20 PDT 2015,Thu Apr 30 06:45:35 PDT 2015,2015-04-30 14:47:37 UTC,North Dakota,0
3EFVCAY5L4M4ZM8MU87H5C6Z6RS8J2,38VTL6WC4AQ9L9MQS7WFEWGC32HY5A,APLQSM4J9E6LR,Wed Apr 29 00:13:11 PDT 2015,Wed Apr 29 00:13:27 PDT 2015,2015-04-29 08:17:38 UTC,New Jersey,0
3I3WADAZ9RHZDFGHCNSJ1ODU4XB5OV,38VTL6WC4AQ9L9MQS7WFEWGC32HY5A,A253NTG1FPGB6D,Thu Apr 30 10:34:40 PDT 2015,Thu Apr 30 10:35:18 PDT 2015,2015-04-30 18:37:37 UTC,South Carolina,0
3QECW5O0KIEFQ7LP84EIVYJH2475TT,38VTL6WC4AQ9L9MQS7WFEWGC32HY5A,AT9BUFLGIP9Z5,Thu Apr 30 00:04:23 PDT 2015,Thu Apr 30 00:07:15 PDT 2015,2015-04-30 08:07:36 UTC,Kentucky,0
3QFUFYSY9ZSNBJZOZFQJ92Y2BZUF4G,38VTL6WC4AQ9L9MQS7WFEWGC32HY5A,A1U3PULHJJGGCC,Wed Apr 29 19:54:44 PDT 2015,Wed Apr 29 19:55:36 PDT 2015,2015-04-30 03:57:36 UTC,Illinois,0
3TDXMTX3CC7L0X5SJBPJ9XV8OKNI6V,38VTL6WC4AQ9L9MQS7WFEWGC32HY5A,A3IDJZM7H7WRU7,Thu Apr 30 22:38:24 PDT 2015,Thu Apr 30 22:38:35 PDT 2015,2015-05-01 06:42:46 UTC,New Mexico,0
3TVSS0C0E2D93Q09451RLYWUMZTTWC,38VTL6WC4AQ9L9MQS7WFEWGC32HY5A,A1R0689JPSQ3OF,Tue Apr 28 12:00:34 PDT 2015,Tue Apr 28 12:00:53 PDT 2015,2015-04-28 20:02:47 UTC,Florida,0
3URFVVM166VSXYK3FXB8PYCENI1UZY,38VTL6WC4AQ9L9MQS7WFEWGC32HY5A,A35FPE0929YLKR,Thu Apr 30 07:58:21 PDT 2015,Thu Apr 30 07:58:30 PDT 2015,2015-04-30 16:02:37 UTC,Washington,0
3UXUOQ9OKFAPYF0ZQX2YYD7L5LJ7AR,38VTL6WC4AQ9L9MQS7WFEWGC32HY5A,A2A2W9PT9GZ477,Thu Apr 30 00:38:58 PDT 2015,Thu Apr 30 00:39:27 PDT 2015,2015-04-30 08:42:36 UTC,Ohio,0
3WR9XG3T64OAWQKIHWS7LALLEC074W,38VTL6WC4AQ9L9MQS7WFEWGC32HY5A,AW0QDI257BN65,Thu Apr 30 07:50:07 PDT 2015,Thu Apr 30 07:50:22 PDT 2015,2015-04-30 15:52:38 UTC,Arkansas,0
336KAV9KYR5J8W1W0RZJ588KXWIY2U,3P4ZBJFX2VGXY1KFJIR0FBM9HOUWFR,A1KKNJIQLNTJDK,Wed Apr 29 18:50:09 PDT 2015,Wed Apr 29 18:50:54 PDT 2015,2015-04-30 02:52:38 UTC,Connecticut,0
36ZN444YTSBBP3BWJ7BDQXHZ8H5IO1,3P4ZBJFX2VGXY1KFJIR0FBM9HOUWFR,APLQSM4J9E6LR,Tue Apr 28 23:41:28 PDT 2015,Tue Apr 28 23:42:07 PDT 2015,2015-04-29 07:42:39 UTC,New Jersey,0
38F71OA9GU93F9OU5JQFVWF2YR4MFA,3P4ZBJFX2VGXY1KFJIR0FBM9HOUWFR,A35FPE0929YLKR,Thu Apr 30 07:56:10 PDT 2015,Thu Apr 30 07:56:20 PDT 2015,2015-04-30 15:57:38 UTC,Florida,0
3CN4LGXD5Y1TBAGJ45I7YN5IIB84YT,3P4ZBJFX2VGXY1KFJIR0FBM9HOUWFR,AW0QDI257BN65,Thu Apr 30 07:43:05 PDT 2015,Thu Apr 30 07:44:30 PDT 2015,2015-04-30 15:47:36 UTC,Georgia,0
3L0KT67Y8FTCDVIUU6EPWQLOVQYSY8,3P4ZBJFX2VGXY1KFJIR0FBM9HOUWFR,A11GZNNVLEWRGF,Thu Apr 30 00:19:02 PDT 2015,Thu Apr 30 00:19:23 PDT 2015,2015-04-30 08:22:37 UTC,Vermont,0
3OONKJ5DKDW12VXQDXJW4ADMDSDOBS,3P4ZBJFX2VGXY1KFJIR0FBM9HOUWFR,AT9BUFLGIP9Z5,Thu Apr 30 00:30:32 PDT 2015,Thu Apr 30 00:30:45 PDT 2015,2015-04-30 08:32:36 UTC,Hawaii,0
3OSWBBLG1FAHB192SKXYIDSFTIDDXF,3P4ZBJFX2VGXY1KFJIR0FBM9HOUWFR,A253NTG1FPGB6D,Thu Apr 30 10:06:43 PDT 2015,Thu Apr 30 10:08:05 PDT 2015,2015-04-30 18:12:38 UTC,Massachusetts,0
3QUO65DNQV1GYU6WDO0R905A2B2OUN,3P4ZBJFX2VGXY1KFJIR0FBM9HOUWFR,A1R0689JPSQ3OF,Tue Apr 28 11:59:28 PDT 2015,Tue Apr 28 11:59:47 PDT 2015,2015-04-28 20:02:46 UTC,South Dakota,0
3VHP9MDGROXQ6NC3SUW1S0AQ3CMFC4,3P4ZBJFX2VGXY1KFJIR0FBM9HOUWFR,A2A2W9PT9GZ477,Thu Apr 30 00:12:20 PDT 2015,Thu Apr 30 00:13:18 PDT 2015,2015-04-30 08:17:36 UTC,New Hampshire,0
3YOH7BII0AKXLIAHKMI3Y5QKWENKVC,3P4ZBJFX2VGXY1KFJIR0FBM9HOUWFR,A2HPFQL0QFGBCS,Wed Apr 29 13:19:11 PDT 2015,Wed Apr 29 13:19:26 PDT 2015,2015-04-29 21:22:37 UTC,Louisiana,0
32N49TQG3HVR951V8V5E4RNOS43VAN,31N9JPQXIPVRP327M7ODMDLV4R4NHQ,A35FPE0929YLKR,Thu Apr 30 08:00:29 PDT 2015,Thu Apr 30 08:00:39 PDT 2015,2015-04-30 16:02:38 UTC,Alabama,0
3634BBTX0P7HJQY3K4SN338LHJ1FI6,31N9JPQXIPVRP327M7ODMDLV4R4NHQ,A11MA9JOKGG2GW,Fri May 01 05:41:45 PDT 2015,Fri May 01 05:43:06 PDT 2015,2015-05-01 13:47:36 UTC,Michigan,0
3DL65MZB8ESY09C7XJCVAIPQSCREC8,31N9JPQXIPVRP327M7ODMDLV4R4NHQ,A253NTG1FPGB6D,Thu Apr 30 10:43:09 PDT 2015,Thu Apr 30 10:43:23 PDT 2015,2015-04-30 18:47:37 UTC,Nevada,0
3GGAI1SQEWBWCX4KEH0ENQUZ0BSMC8,31N9JPQXIPVRP327M7ODMDLV4R4NHQ,APLQSM4J9E6LR,Tue Apr 28 16:31:45 PDT 2015,Tue Apr 28 16:32:04 PDT 2015,2015-04-29 00:32:38 UTC,New Jersey,0
3GGAI1SQEWBWCX4KEH0ENQUZ0DXMCH,31N9JPQXIPVRP327M7ODMDLV4R4NHQ,AT9BUFLGIP9Z5,Thu Apr 30 00:09:53 PDT 2015,Thu Apr 30 00:10:03 PDT 2015,2015-04-30 08:12:36 UTC,Missouri,0
3KWTYT0871GR7UDKZVCR97908PGL5X,31N9JPQXIPVRP327M7ODMDLV4R4NHQ,AVIC8K2F2HGPW,Tue Apr 28 16:12:20 PDT 2015,Tue Apr 28 16:12:36 PDT 2015,2015-04-29 00:17:36 UTC,Louisiana,0
3MAOD8E57RNQXD0FHEB1EI497NGXNK,31N9JPQXIPVRP327M7ODMDLV4R4NHQ,A3IDJZM7H7WRU7,Thu Apr 30 22:34:59 PDT 2015,Thu Apr 30 22:35:16 PDT 2015,2015-05-01 06:37:36 UTC,Connecticut,0
3PEIJLRY6U6GK79T9F2OA1H0ZX0WXL,31N9JPQXIPVRP327M7ODMDLV4R4NHQ,A2A2W9PT9GZ477,Thu Apr 30 00:40:02 PDT 2015,Thu Apr 30 00:40:58 PDT 2015,2015-04-30 08:42:36 UTC,New Jersey,0
3QECW5O0KIEFQ7LP84EIVYJH2325TM,31N9JPQXIPVRP327M7ODMDLV4R4NHQ,A1AOYJXY8HTWLJ,Wed Apr 29 09:33:43 PDT 2015,Wed Apr 29 09:35:36 PDT 2015,2015-04-29 17:37:38 UTC,Georgia,0
3XCC1ODXDMOR3ERVO7XQTUDQAEGQRV,31N9JPQXIPVRP327M7ODMDLV4R4NHQ,A259GEK5AHGM13,Wed Apr 29 04:57:33 PDT 2015,Wed Apr 29 05:03:56 PDT 2015,2015-04-29 13:07:40 UTC,South Carolina,0
308XBLVESJH4Z8P65P00Y5IRODRRBU,3VGZ74AYTGTUY3A5DBXHL2FIQNDCGY,APLQSM4J9E6LR,Tue Apr 28 16:23:38 PDT 2015,Tue Apr 28 16:24:02 PDT 2015,2015-04-29 00:27:37 UTC,New Jersey,0
3FQ5JJ512M1KDD18IVWCOOW7ACHKNT,3VGZ74AYTGTUY3A5DBXHL2FIQNDCGY,A11GZNNVLEWRGF,Thu Apr 30 00:13:09 PDT 2015,Thu Apr 30 00:17:04 PDT 2015,2015-04-30 08:17:37 UTC,Connecticut,0
3GU1KF0O4JEJNV9RSXWBTAICOYKBPA,3VGZ74AYTGTUY3A5DBXHL2FIQNDCGY,A13STUE0VL42FA,Thu Apr 30 06:28:12 PDT 2015,Thu Apr 30 06:28:29 PDT 2015,2015-04-30 14:32:38 UTC,Alaska,0
3I2PTA7R3U75GAE0YNOTSIRCFLLKQT,3VGZ74AYTGTUY3A5DBXHL2FIQNDCGY,A1R0689JPSQ3OF,Tue Apr 28 11:57:06 PDT 2015,Tue Apr 28 11:57:26 PDT 2015,2015-04-28 19:58:05 UTC,Iowa,0
3M68NM076IKYTW8B9YJSNPWZAD56RF,3VGZ74AYTGTUY3A5DBXHL2FIQNDCGY,A259GEK5AHGM13,Wed Apr 29 04:54:40 PDT 2015,Wed Apr 29 05:02:44 PDT 2015,2015-04-29 13:07:40 UTC,Alabama,0
3NGI5ARFTUIIAXRZQ03MNY531KLP1S,3VGZ74AYTGTUY3A5DBXHL2FIQNDCGY,A2HPFQL0QFGBCS,Wed Apr 29 13:13:07 PDT 2015,Wed Apr 29 13:13:21 PDT 2015,2015-04-29 21:17:36 UTC,New Jersey,0
3QEMNNSB2YCNWM3BA7T0OEFRQOG7DT,3VGZ74AYTGTUY3A5DBXHL2FIQNDCGY,A2A2W9PT9GZ477,Thu Apr 30 00:41:00 PDT 2015,Thu Apr 30 00:41:38 PDT 2015,2015-04-30 08:42:36 UTC,Georgia,0
3TE3O85731LABVPAMW7PXCFNU9LR23,3VGZ74AYTGTUY3A5DBXHL2FIQNDCGY,AT9BUFLGIP9Z5,Thu Apr 30 01:00:38 PDT 2015,Thu Apr 30 01:00:53 PDT 2015,2015-04-30 09:02:38 UTC,Vermont,0
3TVRFO09GLS09DXU51VM1Q0K1QVXLS,3VGZ74AYTGTUY3A5DBXHL2FIQNDCGY,A3HK8ARXKRHVAD,Thu Apr 30 00:20:04 PDT 2015,Thu Apr 30 00:20:24 PDT 2015,2015-04-30 08:22:37 UTC,Rhode Island,0
3WMINLGALCGVAWVVHEA9EZZZ6WXACA,3VGZ74AYTGTUY3A5DBXHL2FIQNDCGY,A1U3PULHJJGGCC,Wed Apr 29 19:39:28 PDT 2015,Wed Apr 29 19:39:51 PDT 2015,2015-04-30 03:42:36 UTC,Colorado,0
38BQUHLA9XDXLM1N4M95IQOGPQ5MO1,3I7KR83SNAQX2RZLRI85H463RJR9KH,AT9BUFLGIP9Z5,Wed Apr 29 07:56:25 PDT 2015,Wed Apr 29 07:56:39 PDT 2015,2015-04-29 15:57:39 UTC,Illinois,0
3AZHRG4CU5XBWJ1UWJ2FWQJSSY430D,3I7KR83SNAQX2RZLRI85H463RJR9KH,A253NTG1FPGB6D,Thu Apr 30 10:35:34 PDT 2015,Thu Apr 30 10:35:47 PDT 2015,2015-04-30 18:37:37 UTC,Florida,0
3E4GGUZ1T94OORCFWCYSW0T9ZG9K2J,3I7KR83SNAQX2RZLRI85H463RJR9KH,A1CPLZSLNP0FI7,Wed Apr 29 05:41:18 PDT 2015,Wed Apr 29 05:42:30 PDT 2015,2015-04-29 13:42:38 UTC,Florida,0
3IJXV6UZ1YWEMG3CBZSHKSM4K6URIT,3I7KR83SNAQX2RZLRI85H463RJR9KH,A35FPE0929YLKR,Thu Apr 30 08:02:29 PDT 2015,Thu Apr 30 08:02:39 PDT 2015,2015-04-30 16:07:37 UTC,Mississippi,0
3LBXNTKX0S858BWLG4SWWH9P1VPX94,3I7KR83SNAQX2RZLRI85H463RJR9KH,APLQSM4J9E6LR,Wed Apr 29 00:14:52 PDT 2015,Wed Apr 29 00:15:11 PDT 2015,2015-04-29 08:17:39 UTC,New Jersey,0
3LEP4MGT3HDAYY61NO5GTG1N9C2DBC,3I7KR83SNAQX2RZLRI85H463RJR9KH,AVIC8K2F2HGPW,Tue Apr 28 17:18:29 PDT 2015,Tue Apr 28 17:18:53 PDT 2015,2015-04-29 01:22:38 UTC,Massachusetts,0
3WOKGM4L72T0I8UGFHM7KTH3NPTO0M,3I7KR83SNAQX2RZLRI85H463RJR9KH,AW0QDI257BN65,Thu Apr 30 07:45:59 PDT 2015,Thu Apr 30 07:46:10 PDT 2015,2015-04-30 15:47:37 UTC,Minnesota,0
3WT783CTPCU0T60NNSA59AJ5PF5BCW,3I7KR83SNAQX2RZLRI85H463RJR9KH,A13STUE0VL42FA,Thu Apr 30 06:23:19 PDT 2015,Thu Apr 30 06:23:37 PDT 2015,2015-04-30 14:27:37 UTC,Iowa,0
3X3OR7WPZ0DAUCWMXTJULRJRBJ88LM,3I7KR83SNAQX2RZLRI85H463RJR9KH,A3IDJZM7H7WRU7,Thu Apr 30 22:35:57 PDT 2015,Thu Apr 30 22:36:06 PDT 2015,2015-05-01 06:37:37 UTC,Oregon,0
3XM0HYN6NLCHUYLB2OY1UIOXQULEPY,3I7KR83SNAQX2RZLRI85H463RJR9KH,A2A2W9PT9GZ477,Thu Apr 30 00:14:11 PDT 2015,Thu Apr 30 00:14:47 PDT 2015,2015-04-30 08:17:36 UTC,Maine,0
30JNVC0ORAXEEKDSS2LWFQBKN61QHJ,3W1K7D6QSBUBFFD4P3PBVPP6JS6ZB2,A2A2W9PT9GZ477,Thu Apr 30 00:51:00 PDT 2015,Thu Apr 30 00:51:30 PDT 2015,2015-04-30 08:52:36 UTC,Connecticut,0
326O153BMJB851ILXF76UO78DD4DEA,3W1K7D6QSBUBFFD4P3PBVPP6JS6ZB2,A3IDJZM7H7WRU7,Thu Apr 30 22:29:19 PDT 2015,Thu Apr 30 22:29:31 PDT 2015,2015-05-01 06:32:36 UTC,Texas,0
37QW5D2ZRHZXYPRCH2GVXDXM3CF8SX,3W1K7D6QSBUBFFD4P3PBVPP6JS6ZB2,A253NTG1FPGB6D,Thu Apr 30 10:41:30 PDT 2015,Thu Apr 30 10:41:46 PDT 2015,2015-04-30 18:42:38 UTC,Idaho,0
3JPSL1DZ5TCE10SM64JNUATB610ANK,3W1K7D6QSBUBFFD4P3PBVPP6JS6ZB2,AW0QDI257BN65,Thu Apr 30 07:49:35 PDT 2015,Thu Apr 30 07:49:50 PDT 2015,2015-04-30 15:52:38 UTC,Kansas,0
3O6CYIULEEEO33FY4AR1QUIW5FIUWQ,3W1K7D6QSBUBFFD4P3PBVPP6JS6ZB2,AT9BUFLGIP9Z5,Thu Apr 30 00:18:06 PDT 2015,Thu Apr 30 00:23:54 PDT 2015,2015-04-30 08:27:36 UTC,Alabama,0
3TMSXRD2X7D8U6O02MHHFSDZVJUW15,3W1K7D6QSBUBFFD4P3PBVPP6JS6ZB2,A13STUE0VL42FA,Thu Apr 30 06:02:46 PDT 2015,Thu Apr 30 06:09:48 PDT 2015,2015-04-30 14:12:37 UTC,Texas,0
3TPZPLC3M1PEK05ED4H5BRK0Z3E3PB,3W1K7D6QSBUBFFD4P3PBVPP6JS6ZB2,A1R0689JPSQ3OF,Tue Apr 28 11:56:47 PDT 2015,Tue Apr 28 11:57:05 PDT 2015,2015-04-28 19:58:05 UTC,Wisconsin,0
3VW04L3ZLUJV97EJJKYACKV78ZVXX4,3W1K7D6QSBUBFFD4P3PBVPP6JS6ZB2,A1U3PULHJJGGCC,Wed Apr 29 19:54:22 PDT 2015,Wed Apr 29 19:54:43 PDT 2015,2015-04-30 03:57:36 UTC,Idaho,0
3ZGVPD4G6UUDXL5EFSLYK2QC456TZK,3W1K7D6QSBUBFFD4P3PBVPP6JS6ZB2,A11MA9JOKGG2GW,Fri May 01 03:02:25 PDT 2015,Fri May 01 03:04:48 PDT 2015,2015-05-01 11:07:37 UTC,Pennsylvania,0
3ZSY5X72NYOOI2EF9U5M4PIQVDQROG,3W1K7D6QSBUBFFD4P3PBVPP6JS6ZB2,APLQSM4J9E6LR,Wed Apr 29 00:13:19 PDT 2015,Wed Apr 29 00:13:35 PDT 2015,2015-04-29 08:17:38 UTC,New Jersey,0
336KAV9KYR5J8W1W0RZJ588KYYJY20,3EKZL9T8Y8Z8YZ5GXHFZ62RJ5NQCHX,A3IDJZM7H7WRU7,Thu Apr 30 22:37:54 PDT 2015,Thu Apr 30 22:38:06 PDT 2015,2015-05-01 06:42:46 UTC,Mississippi,0
34T446B1C1RZ9JXDPCDGPTNMYBIC0L,3EKZL9T8Y8Z8YZ5GXHFZ62RJ5NQCHX,A253NTG1FPGB6D,Thu Apr 30 10:33:38 PDT 2015,Thu Apr 30 10:33:59 PDT 2015,2015-04-30 18:37:37 UTC,West Virginia,0
37TRT2X24R4N1K6TXKRRWEW0EY3JB4,3EKZL9T8Y8Z8YZ5GXHFZ62RJ5NQCHX,A2A2W9PT9GZ477,Thu Apr 30 00:37:25 PDT 2015,Thu Apr 30 00:37:55 PDT 2015,2015-04-30 08:42:36 UTC,Florida,0
39O5D9O87U5VQBWA8ZVZRRLT0KCC3J,3EKZL9T8Y8Z8YZ5GXHFZ62RJ5NQCHX,APLQSM4J9E6LR,Tue Apr 28 16:25:25 PDT 2015,Tue Apr 28 16:25:47 PDT 2015,2015-04-29 00:27:37 UTC,New Jersey,0
3I02618YA1JYJUIXSOD6Y0A0DJUUPD,3EKZL9T8Y8Z8YZ5GXHFZ62RJ5NQCHX,A35FPE0929YLKR,Thu Apr 30 07:57:14 PDT 2015,Thu Apr 30 07:57:24 PDT 2015,2015-04-30 15:57:39 UTC,New Jersey,0
3QEMNNSB2YCNWM3BA7T0OEFRQO3D7M,3EKZL9T8Y8Z8YZ5GXHFZ62RJ5NQCHX,A1U3PULHJJGGCC,Wed Apr 29 19:40:13 PDT 2015,Wed Apr 29 19:40:37 PDT 2015,2015-04-30 03:42:37 UTC,Delaware,0
3SB5N7Y3O4HCQVDIRY9ZFK81V2PG0B,3EKZL9T8Y8Z8YZ5GXHFZ62RJ5NQCHX,A11GZNNVLEWRGF,Thu Apr 30 00:22:34 PDT 2015,Thu Apr 30 00:22:49 PDT 2015,2015-04-30 08:27:36 UTC,Kansas,0
3U0SRXB7CEI60HE38F59P0IL52SNR2,3EKZL9T8Y8Z8YZ5GXHFZ62RJ5NQCHX,A1R0689JPSQ3OF,Tue Apr 28 12:00:12 PDT 2015,Tue Apr 28 12:00:33 PDT 2015,2015-04-28 20:02:47 UTC,Arkansas,0
