AssignmentId,WorkerId,HITId,AcceptTime,SubmitTime,ApprovalTime,State,GDP
3EJPLAJKENT7VNU2JFD59SYYJDY6ZK,APLQSM4J9E6LR,33EEIIWHK7KHA1AJ7OXY5879HYEQVG,Mon Apr 20 02:35:06 PDT 2015,Mon Apr 20 02:35:23 PDT 2015,2015-04-20 10:37:38 UTC,Hawaii,63847.00
3H8DHMCCWAOBR1AVT1I9SJKDWOJDK4,AHBD716JZ2RDG,33EEIIWHK7KHA1AJ7OXY5879HYEQVG,Sat Apr 18 18:51:56 PDT 2015,Sat Apr 18 18:52:13 PDT 2015,2015-04-19 02:52:39 UTC,Delaware,57974.00
3NAPMVF0ZXS0TC5VDI9JSVONTF7720,A3B0QYA9FDRPXK,33EEIIWHK7KHA1AJ7OXY5879HYEQVG,Sun Apr 19 14:29:33 PDT 2015,Sun Apr 19 14:29:56 PDT 2015,2015-04-19 22:32:37 UTC,Michigan,382544.00
3QAPZX2QN5QMB15BSJOADGE0L1A204,A2L2JF1JIRQHF7,33EEIIWHK7KHA1AJ7OXY5879HYEQVG,Sun Apr 19 22:31:15 PDT 2015,Sun Apr 19 22:31:41 PDT 2015,2015-04-20 06:32:39 UTC,Tennessee,0.25
3SKRO2GZ724HZ6UJD8YERHJ47SFK1M,A32FN27SSDQ3Q7,33EEIIWHK7KHA1AJ7OXY5879HYEQVG,Sun Apr 19 10:37:24 PDT 2015,Sun Apr 19 10:37:35 PDT 2015,2015-04-19 18:37:39 UTC,Minnesota,262847.00
34S9DKFK742FXIQPMAX3XWBI871NYY,ANB51V4Y2O7FR,30Z7M1Q8UYXRC97PAZP2NU8W2ISA8P,Sat Apr 18 08:45:21 PDT 2015,Sat Apr 18 08:46:02 PDT 2015,2015-04-18 16:47:39 UTC,Kansas,122731.00
36ZN444YTSBBP3BWJ7BDQXHZ8XLIOD,A37SZ84T6GDN7T,30Z7M1Q8UYXRC97PAZP2NU8W2ISA8P,Fri Apr 17 23:22:55 PDT 2015,Fri Apr 17 23:23:20 PDT 2015,2015-04-18 07:27:36 UTC,Ohio,471508.00
3ERMJ6L4DZ5Q0G9ON0S3742LZKE7MH,A39YLF16LSEZF5,30Z7M1Q8UYXRC97PAZP2NU8W2ISA8P,Sun Apr 19 12:27:32 PDT 2015,Sun Apr 19 12:27:55 PDT 2015,2015-04-19 20:32:36 UTC,Idaho,45547.00
3IHR8NYAM8EZ2WOIDIMOLWC6DLWP44,AHBD716JZ2RDG,30Z7M1Q8UYXRC97PAZP2NU8W2ISA8P,Sat Apr 18 19:01:06 PDT 2015,Sat Apr 18 19:01:22 PDT 2015,2015-04-19 03:02:40 UTC,North Carolina,407360.00
3NGMS9VZTMVX9ZWDJWM206VT04IFFD,A2KNE9E89YLQ3A,30Z7M1Q8UYXRC97PAZP2NU8W2ISA8P,Sat Apr 18 06:32:23 PDT 2015,Sat Apr 18 06:32:38 PDT 2015,2015-04-18 14:37:37 UTC,Delaware,60.59
3P4MQ7TPPYPHJ18H9SEAYQDN6AGBBV,APLQSM4J9E6LR,30Z7M1Q8UYXRC97PAZP2NU8W2ISA8P,Sun Apr 19 02:28:03 PDT 2015,Sun Apr 19 02:28:26 PDT 2015,2015-04-19 10:32:40 UTC,Massachusetts,364988.00
3PQ8K71NHYX7HHYXX0EI849B6A7AA1,AU3WQKISBW5MZ,30Z7M1Q8UYXRC97PAZP2NU8W2ISA8P,Sun Apr 19 00:05:19 PDT 2015,Sun Apr 19 00:05:34 PDT 2015,2015-04-19 08:07:37 UTC,Oregon,0.16
3PXX5PX6LYBC0R3P3EEE3FTHOLYBAP,AYALPYEQ512PP,30Z7M1Q8UYXRC97PAZP2NU8W2ISA8P,Thu Apr 16 11:27:02 PDT 2015,Thu Apr 16 11:28:07 PDT 2015,2015-04-16 19:32:37 UTC,Georgia,408682.00
3S0TNUHWKUVRW08UKCL62EBM1LCD82,A3H2IJ9PWVEQRU,30Z7M1Q8UYXRC97PAZP2NU8W2ISA8P,Fri Apr 17 06:58:07 PDT 2015,Fri Apr 17 06:58:53 PDT 2015,2015-04-17 15:02:39 UTC,Alabama,170014.00
3W2LOLRXLCS5SBT0B2DTX81HBRVKR6,AT9BUFLGIP9Z5,30Z7M1Q8UYXRC97PAZP2NU8W2ISA8P,Sun Apr 19 21:45:39 PDT 2015,Sun Apr 19 21:46:07 PDT 2015,2015-04-20 05:47:37 UTC,NEW JERSEY,474936.00
308Q0PEVB9Q8IG7QHISVT7MAD0X9IS,APLQSM4J9E6LR,30U1YOGZGA97T0PA87M9UMG3ZFWSD9,Sun Apr 19 02:37:16 PDT 2015,Sun Apr 19 02:37:32 PDT 2015,2015-04-19 10:37:37 UTC,Kentucky,156436.00
30OG32W0SVOHRD9YM9L9QTJ2QXREN9,A39YLF16LSEZF5,30U1YOGZGA97T0PA87M9UMG3ZFWSD9,Sun Apr 19 12:22:04 PDT 2015,Sun Apr 19 12:22:30 PDT 2015,2015-04-19 20:22:38 UTC,North Carolina,329418.00
32Z9ZLUT1MXBT80CDPTSQLGK8F5HO8,AYALPYEQ512PP,30U1YOGZGA97T0PA87M9UMG3ZFWSD9,Thu Apr 16 10:52:08 PDT 2015,Thu Apr 16 10:52:26 PDT 2015,2015-04-16 18:52:38 UTC,Oregon,161573.00
333U7HK6IASGGH4DBGIXR4K0HWFDJV,AGMJCJ660ULYJ,30U1YOGZGA97T0PA87M9UMG3ZFWSD9,Fri Apr 17 09:00:01 PDT 2015,Fri Apr 17 09:00:17 PDT 2015,2015-04-17 17:02:36 UTC,Wisconsin,240429.00
3A7Y0R2P2P1UEN9U2GJ9LBNSXGGXJA,A37SZ84T6GDN7T,30U1YOGZGA97T0PA87M9UMG3ZFWSD9,Sat Apr 18 00:00:36 PDT 2015,Sat Apr 18 00:01:03 PDT 2015,2015-04-18 08:02:36 UTC,South Dakota,36959.00
3QEMNNSB2YCNWM3BA7T0OEFRQ157D8,A3H2IJ9PWVEQRU,30U1YOGZGA97T0PA87M9UMG3ZFWSD9,Fri Apr 17 06:47:09 PDT 2015,Fri Apr 17 06:47:42 PDT 2015,2015-04-17 14:52:36 UTC,Pennsylvania,553301.00
3SUWZRL0MZQ9KS36NSZSOIXGV6CE67,ANB51V4Y2O7FR,30U1YOGZGA97T0PA87M9UMG3ZFWSD9,Sat Apr 18 22:53:16 PDT 2015,Sat Apr 18 22:53:44 PDT 2015,2015-04-19 06:57:36 UTC,Idaho,52747.00
3WYP994K1847QXKXNTBMVLPWDJQY6H,AT9BUFLGIP9Z5,30U1YOGZGA97T0PA87M9UMG3ZFWSD9,Sun Apr 19 21:53:30 PDT 2015,Sun Apr 19 21:53:42 PDT 2015,2015-04-20 05:57:36 UTC,NEW MEXICO,79901.00
3XIQGXAUMDL1US8S17UCILIJ6OIX7B,A2T2D6DDA5X5DZ,30U1YOGZGA97T0PA87M9UMG3ZFWSD9,Mon Apr 20 01:11:08 PDT 2015,Mon Apr 20 01:11:45 PDT 2015,2015-04-20 09:12:39 UTC,New Hampshire,60005.00
3Z9WI9EOZ01S3HFXFX1ZJ4ZBOHQHKX,AU3WQKISBW5MZ,30U1YOGZGA97T0PA87M9UMG3ZFWSD9,Sun Apr 19 00:05:35 PDT 2015,Sun Apr 19 00:05:49 PDT 2015,2015-04-19 08:07:37 UTC,Kentucky,0.16
358UUM7WR0GHXWMGS8OKT3WV57Y7RQ,A2T2D6DDA5X5DZ,3M67TQBQQH1RQEQZFRVGNQ37MOAA9E,Mon Apr 20 00:45:11 PDT 2015,Mon Apr 20 00:45:51 PDT 2015,2015-04-20 08:47:39 UTC,Washington,322778.00
392CY0QWG247LA1E0NW4CZBUR8E4IM,A1YM1D2H8UFKH8,3M67TQBQQH1RQEQZFRVGNQ37MOAA9E,Sat Apr 18 23:02:09 PDT 2015,Sat Apr 18 23:05:07 PDT 2015,2015-04-19 07:07:36 UTC,Ohio,642245000.00
39L1G8WVWR4B38MCS26FAV22W5U13R,AHBD716JZ2RDG,3M67TQBQQH1RQEQZFRVGNQ37MOAA9E,Sat Apr 18 18:57:42 PDT 2015,Sat Apr 18 18:58:17 PDT 2015,2015-04-19 03:02:39 UTC,Michigan,368963.00
3F1567XTNXILZEV9UQX429DW4EBQ9H,A18DLTHQXKDX0Y,3M67TQBQQH1RQEQZFRVGNQ37MOAA9E,Tue Apr 21 17:50:41 PDT 2015,Tue Apr 21 17:51:31 PDT 2015,2015-04-22 01:52:36 UTC,Iowa,110000.00
3JAOYWH7VJHA8HFW2LP8LNE2U4M9L1,ANB51V4Y2O7FR,3M67TQBQQH1RQEQZFRVGNQ37MOAA9E,Sat Apr 18 22:57:44 PDT 2015,Sat Apr 18 22:59:37 PDT 2015,2015-04-19 07:02:36 UTC,Kansas,122731.00
3MD9PLUKKJRF280UIWZMB3KKE6CNZ6,A1CPLZSLNP0FI7,3M67TQBQQH1RQEQZFRVGNQ37MOAA9E,Tue Apr 21 17:27:44 PDT 2015,Tue Apr 21 17:27:56 PDT 2015,2015-04-22 01:32:36 UTC,Georgia,397756.00
3OVHNO1VE7E6GW9HT2LJFY8Q0WVZD9,A2KNE9E89YLQ3A,3M67TQBQQH1RQEQZFRVGNQ37MOAA9E,Sat Apr 18 06:32:03 PDT 2015,Sat Apr 18 06:32:20 PDT 2015,2015-04-18 14:32:38 UTC,Connecticut,227.41
3SPJ033422GJESZ47C5B4PU1ZPIYJV,A27N78ZVOGSIAU,3M67TQBQQH1RQEQZFRVGNQ37MOAA9E,Mon Apr 20 07:31:19 PDT 2015,Mon Apr 20 07:31:41 PDT 2015,2015-04-20 15:32:38 UTC,Indiana,254861.00
3UWN2HHPUZII1WEGN45EFANHRGISNQ,AYALPYEQ512PP,3M67TQBQQH1RQEQZFRVGNQ37MOAA9E,Thu Apr 16 11:20:36 PDT 2015,Thu Apr 16 11:21:20 PDT 2015,2015-04-16 19:22:39 UTC,Arizona,259058.00
3VELCLL3GLW6JK25CX7HB4RZZXO1FT,APLQSM4J9E6LR,3M67TQBQQH1RQEQZFRVGNQ37MOAA9E,Mon Apr 20 02:29:40 PDT 2015,Mon Apr 20 02:29:56 PDT 2015,2015-04-20 10:32:38 UTC,Louisiana,222218.00
3018Q3ZVOJ3ZGYKEZB043UYL6F1RAY,A2L2JF1JIRQHF7,3T6EIBTM9L15VX047X9GJLERS6SAAT,Sun Apr 19 22:32:15 PDT 2015,Sun Apr 19 22:32:46 PDT 2015,2015-04-20 06:37:36 UTC,Wisconsin,0.24
345LHZDEDY5RC5DAUQGZLX7Z73A3UD,APLQSM4J9E6LR,3T6EIBTM9L15VX047X9GJLERS6SAAT,Sun Apr 19 02:36:26 PDT 2015,Sun Apr 19 02:37:15 PDT 2015,2015-04-19 10:37:37 UTC,Oregon,161573.00
34BBWHLWHBOJUCKYAT2N7RULB2LWIA,ARO1UXSXU5QLI,3T6EIBTM9L15VX047X9GJLERS6SAAT,Sun Apr 19 22:34:04 PDT 2015,Sun Apr 19 22:34:35 PDT 2015,2015-04-20 06:37:37 UTC,Wyoming,35310.00
379J5II41PTR3D6DAW5UD1FDLUBLEI,AYALPYEQ512PP,3T6EIBTM9L15VX047X9GJLERS6SAAT,Thu Apr 16 11:38:43 PDT 2015,Thu Apr 16 11:39:24 PDT 2015,2015-04-16 19:42:39 UTC,Mississippi,94790.00
3AWETUDC935NO7P3LGMU6VO3S2AIZ3,ANB51V4Y2O7FR,3T6EIBTM9L15VX047X9GJLERS6SAAT,Sat Apr 18 08:37:46 PDT 2015,Sat Apr 18 08:38:16 PDT 2015,2015-04-18 16:42:38 UTC,Wisconsin,240429.00
3HFNH7HEMIR0EOIH8W3EUQZJ8MRGQ9,AHBD716JZ2RDG,3T6EIBTM9L15VX047X9GJLERS6SAAT,Sat Apr 18 19:00:41 PDT 2015,Sat Apr 18 19:00:53 PDT 2015,2015-04-19 03:02:39 UTC,New Jersey,482099.00
3LYA37P8IR0IC4CBF5R3XTWDT46KB5,A32FN27SSDQ3Q7,3T6EIBTM9L15VX047X9GJLERS6SAAT,Sun Apr 19 10:40:23 PDT 2015,Sun Apr 19 10:40:33 PDT 2015,2015-04-19 18:42:38 UTC,Texas,1223511.00
3MB8LZR5BG6UPDYN6IGXBWSI5W6KLA,A37SZ84T6GDN7T,3T6EIBTM9L15VX047X9GJLERS6SAAT,Sat Apr 18 00:02:53 PDT 2015,Sat Apr 18 00:03:19 PDT 2015,2015-04-18 08:07:36 UTC,Vermont,25442.00
3QY7M81QH8ZVAS9L2OFNSRAHAEUK7Y,AU3WQKISBW5MZ,3T6EIBTM9L15VX047X9GJLERS6SAAT,Sun Apr 19 00:13:28 PDT 2015,Sun Apr 19 00:13:40 PDT 2015,2015-04-19 08:17:37 UTC,Montana,0.04
3RSDURM96BZB3CDCTBUK79H9UH3YER,A1SJLWZAOXF1P3,3T6EIBTM9L15VX047X9GJLERS6SAAT,Sun Apr 19 13:07:57 PDT 2015,Sun Apr 19 13:08:38 PDT 2015,2015-04-19 21:12:38 UTC,California,2290000000000.00
37Q970SNZFLFNP7RIH7GI3AEONN1SH,A27N78ZVOGSIAU,3XDSWAMB225LBS4JG72TFGJKWRZQCI,Mon Apr 20 07:38:05 PDT 2015,Mon Apr 20 07:38:21 PDT 2015,2015-04-20 15:42:37 UTC,West Virginia,61652.00
37UQDCYH6Y89Q33X1STUU0LYQD8V74,AT9BUFLGIP9Z5,3XDSWAMB225LBS4JG72TFGJKWRZQCI,Sun Apr 19 21:47:25 PDT 2015,Sun Apr 19 21:47:36 PDT 2015,2015-04-20 05:52:36 UTC,WASHINGTON,322778.00
3GNA64GUZFH2YRTXR0KNQT8UICY5QZ,A37SZ84T6GDN7T,3XDSWAMB225LBS4JG72TFGJKWRZQCI,Fri Apr 17 23:47:59 PDT 2015,Fri Apr 17 23:51:12 PDT 2015,2015-04-18 07:52:36 UTC,Iowa,135702.00
3JBT3HLQF9FF5TC7YBCEFSPFEHWZPP,A32FN27SSDQ3Q7,3XDSWAMB225LBS4JG72TFGJKWRZQCI,Sun Apr 19 10:30:01 PDT 2015,Sun Apr 19 10:30:12 PDT 2015,2015-04-19 18:32:36 UTC,Wyoming,35310.00
3JV9LGBJWURXTC51TJBA5L4JTNBGO7,A39YLF16LSEZF5,3XDSWAMB225LBS4JG72TFGJKWRZQCI,Sun Apr 19 12:27:55 PDT 2015,Sun Apr 19 12:28:20 PDT 2015,2015-04-19 20:32:37 UTC,Montana,27253.00
3S3AMIZX3VIT83Y71O1B4075RHYCDI,A2T2D6DDA5X5DZ,3XDSWAMB225LBS4JG72TFGJKWRZQCI,Mon Apr 20 00:44:12 PDT 2015,Mon Apr 20 00:45:10 PDT 2015,2015-04-20 08:47:38 UTC,Massachusetts,364988.00
3TMSXRD2X7D8U6O02MHHFSDZUZ7W1D,APLQSM4J9E6LR,3XDSWAMB225LBS4JG72TFGJKWRZQCI,Sun Apr 19 02:28:46 PDT 2015,Sun Apr 19 02:29:02 PDT 2015,2015-04-19 10:32:40 UTC,Maryland,273333.00
3VP0C6EFSH97WGVJ4QNB1Q2P41BM6Y,AYALPYEQ512PP,3XDSWAMB225LBS4JG72TFGJKWRZQCI,Thu Apr 16 11:04:10 PDT 2015,Thu Apr 16 11:04:48 PDT 2015,2015-04-16 19:07:39 UTC,Rhode Island,47364.00
3W2LOLRXLCS5SBT0B2DTX81HBRWKR7,A2L2JF1JIRQHF7,3XDSWAMB225LBS4JG72TFGJKWRZQCI,Sun Apr 19 22:35:35 PDT 2015,Sun Apr 19 22:35:54 PDT 2015,2015-04-20 06:37:37 UTC,South Carolina,0.16
36WLNQG780NFQ4K1JJG0ZYJ898XBE1,AT9BUFLGIP9Z5,3LCXHSGDLTJCL63A42XT04YOZRXSE2,Sun Apr 19 21:54:07 PDT 2015,Sun Apr 19 21:54:19 PDT 2015,2015-04-20 05:57:36 UTC,West Virginia,61652.00
3BGYGHDBBYXT7B8P76SOW47FIU322N,AGMJCJ660ULYJ,3LCXHSGDLTJCL63A42XT04YOZRXSE2,Fri Apr 17 08:44:20 PDT 2015,Fri Apr 17 08:44:35 PDT 2015,2015-04-17 16:47:37 UTC,New York,1144481.00
3CTOC39K3830Z833K3FBRCA4VQ17JV,ARO1UXSXU5QLI,3LCXHSGDLTJCL63A42XT04YOZRXSE2,Sun Apr 19 21:29:35 PDT 2015,Sun Apr 19 21:30:12 PDT 2015,2015-04-20 05:32:36 UTC,Michigan,382544.00
3DL65MZB8ESY09C7XJCVAIPQRSTEC5,APLQSM4J9E6LR,3LCXHSGDLTJCL63A42XT04YOZRXSE2,Sun Apr 19 02:35:49 PDT 2015,Sun Apr 19 02:36:08 PDT 2015,2015-04-19 10:37:37 UTC,Louisiana,222218.00
3DY4FPOOA21J8MNCA6R0ZHCYROERV9,A32FN27SSDQ3Q7,3LCXHSGDLTJCL63A42XT04YOZRXSE2,Sun Apr 19 10:30:13 PDT 2015,Sun Apr 19 10:30:24 PDT 2015,2015-04-19 18:32:37 UTC,Montana,35891.00
3IOEN3P9S8WA0R9UB44DHYEM6YB61L,A1VHFLDO4EPKT4,3LCXHSGDLTJCL63A42XT04YOZRXSE2,Sun Apr 19 15:36:01 PDT 2015,Sun Apr 19 15:36:27 PDT 2015,2015-04-19 23:37:37 UTC,New Jersey,498828.00
3OVHNO1VE7E6GW9HT2LJFY8Q0YYZDG,ANB51V4Y2O7FR,3LCXHSGDLTJCL63A42XT04YOZRXSE2,Sat Apr 18 19:53:10 PDT 2015,Sat Apr 18 19:53:34 PDT 2015,2015-04-19 03:57:37 UTC,Massachusetts,364988.00
3PS7W85Z80FYRUN1BURZ7EOJOBET9I,A1KFGU5623A7H,3LCXHSGDLTJCL63A42XT04YOZRXSE2,Thu Apr 16 19:43:29 PDT 2015,Thu Apr 16 19:57:37 PDT 2015,2015-04-17 04:02:38 UTC,Connecticut,763.68
3XCC1ODXDMOR3ERVO7XQTUDQAXOQR5,A2L2JF1JIRQHF7,3LCXHSGDLTJCL63A42XT04YOZRXSE2,Sun Apr 19 22:34:33 PDT 2015,Sun Apr 19 22:34:58 PDT 2015,2015-04-20 06:37:37 UTC,Oregon,0.16
31Q0U3WYDQST4RNZUE95NCEI11071A,AYALPYEQ512PP,39KV3A5D18KRCRO0HUJNUU67D4T7SV,Thu Apr 16 10:38:45 PDT 2015,Thu Apr 16 10:39:31 PDT 2015,2015-04-16 18:42:37 UTC,North Carolina,400192.00
39JEC7537VEF2KYTS915AMDCRNRCV4,ANB51V4Y2O7FR,39KV3A5D18KRCRO0HUJNUU67D4T7SV,Sat Apr 18 23:00:39 PDT 2015,Sat Apr 18 23:01:15 PDT 2015,2015-04-19 07:02:36 UTC,Iowa,135702.00
3DY4FPOOA21J8MNCA6R0ZHCYRM2RVT,A37SZ84T6GDN7T,39KV3A5D18KRCRO0HUJNUU67D4T7SV,Fri Apr 17 23:59:35 PDT 2015,Sat Apr 18 00:00:02 PDT 2015,2015-04-18 08:02:36 UTC,Rhode Island,47364.00
3I02618YA1JYJUIXSOD6Y0A0C05PUG,AT9BUFLGIP9Z5,39KV3A5D18KRCRO0HUJNUU67D4T7SV,Sun Apr 19 21:49:51 PDT 2015,Sun Apr 19 21:50:11 PDT 2015,2015-04-20 05:52:37 UTC,Connecticut,216174.00
3N2BF7Y2VR7NT5F009EFYHRFDNUMHI,A2T2D6DDA5X5DZ,39KV3A5D18KRCRO0HUJNUU67D4T7SV,Mon Apr 20 00:58:03 PDT 2015,Mon Apr 20 00:58:51 PDT 2015,2015-04-20 09:02:38 UTC,Kentucky,156436.00
3NAPMVF0ZXS0TC5VDI9JSVONTAO727,A3H2IJ9PWVEQRU,39KV3A5D18KRCRO0HUJNUU67D4T7SV,Fri Apr 17 08:26:23 PDT 2015,Fri Apr 17 08:27:08 PDT 2015,2015-04-17 16:27:44 UTC,Arkansas,98331.00
3QUO65DNQV1GYU6WDO0R905A2VQOUF,A39YLF16LSEZF5,39KV3A5D18KRCRO0HUJNUU67D4T7SV,Sun Apr 19 12:23:31 PDT 2015,Sun Apr 19 12:23:56 PDT 2015,2015-04-19 20:27:36 UTC,Arizona,210235.00
3T3IWE1XG704JT4NSW2LT9E8YDXTQN,AGMJCJ660ULYJ,39KV3A5D18KRCRO0HUJNUU67D4T7SV,Fri Apr 17 09:27:27 PDT 2015,Fri Apr 17 09:27:42 PDT 2015,2015-04-17 17:32:39 UTC,Wyoming,35310.00
3URFVVM166VSXYK3FXB8PYCEMZBZUA,ARO1UXSXU5QLI,39KV3A5D18KRCRO0HUJNUU67D4T7SV,Sun Apr 19 21:46:19 PDT 2015,Sun Apr 19 21:46:55 PDT 2015,2015-04-20 05:47:37 UTC,Missouri,237797.00
3YW4XOSQKRYV22ZV7M2GX4S29K01UP,A2L2JF1JIRQHF7,39KV3A5D18KRCRO0HUJNUU67D4T7SV,Sun Apr 19 22:28:15 PDT 2015,Sun Apr 19 22:28:43 PDT 2015,2015-04-20 06:32:37 UTC,Michigan,0.38
30BUDKLTXE8D1O3SI9PNWCJGZCBE53,AT9BUFLGIP9Z5,3MYASTQBG7OVGKAXG3X4ZM12HRBQDI,Sun Apr 19 21:55:10 PDT 2015,Sun Apr 19 21:55:21 PDT 2015,2015-04-20 05:57:37 UTC,ALASKA,47912.00
33L7PJKHCHBYDP4R62LL7IT84CS8TI,A1VHFLDO4EPKT4,3MYASTQBG7OVGKAXG3X4ZM12HRBQDI,Sun Apr 19 15:33:48 PDT 2015,Sun Apr 19 15:34:25 PDT 2015,2015-04-19 23:37:37 UTC,Nevada,130043.00
35DR22AR5EXJT975ZVRM54631MC3XS,A39YLF16LSEZF5,3MYASTQBG7OVGKAXG3X4ZM12HRBQDI,Sun Apr 19 12:14:08 PDT 2015,Sun Apr 19 12:14:32 PDT 2015,2015-04-19 20:17:37 UTC,Ohio,385559.00
3LBXNTKX0S858BWLG4SWWH9P162X93,AYALPYEQ512PP,3MYASTQBG7OVGKAXG3X4ZM12HRBQDI,Thu Apr 16 10:40:24 PDT 2015,Thu Apr 16 10:41:26 PDT 2015,2015-04-16 18:42:38 UTC,Michigan,382544.00
3PDJHANYK6TL42U8DT7Y9LUTNM4H6Q,ANB51V4Y2O7FR,3MYASTQBG7OVGKAXG3X4ZM12HRBQDI,Sat Apr 18 22:54:37 PDT 2015,Sat Apr 18 22:55:01 PDT 2015,2015-04-19 06:57:36 UTC,Delaware,61828.00
3RXPCZQMQQOCXKY0NHDZTPRB0CNG16,APLQSM4J9E6LR,3MYASTQBG7OVGKAXG3X4ZM12HRBQDI,Mon Apr 20 02:29:57 PDT 2015,Mon Apr 20 02:30:15 PDT 2015,2015-04-20 10:32:38 UTC,Alabama,170014.00
3S96KQ6I9NHAUK0INAW1TA79FY3TDD,A3H2IJ9PWVEQRU,3MYASTQBG7OVGKAXG3X4ZM12HRBQDI,Fri Apr 17 08:25:07 PDT 2015,Fri Apr 17 08:25:39 PDT 2015,2015-04-17 16:27:44 UTC,Kansas,122731.00
3TOK3KHVJUVE0JU00G7GZ8RQUKC7OF,A2L2JF1JIRQHF7,3MYASTQBG7OVGKAXG3X4ZM12HRBQDI,Sun Apr 19 22:30:02 PDT 2015,Sun Apr 19 22:30:28 PDT 2015,2015-04-20 06:32:38 UTC,Minnesota,0.26
3WJ1OXY92BTTYT5I02U4CD3GGNG8A6,A2T2D6DDA5X5DZ,3MYASTQBG7OVGKAXG3X4ZM12HRBQDI,Mon Apr 20 01:17:50 PDT 2015,Mon Apr 20 01:18:24 PDT 2015,2015-04-20 09:22:39 UTC,North Dakota,31208.00
3ZSY5X72NYOOI2EF9U5M4PIQVW5ORU,ARO1UXSXU5QLI,3MYASTQBG7OVGKAXG3X4ZM12HRBQDI,Sun Apr 19 22:30:43 PDT 2015,Sun Apr 19 22:31:23 PDT 2015,2015-04-20 06:32:38 UTC,Utah,109777.00
3570Y55XZQW9NQ93Z6K87C2L7UBGYD,A1P4Z2OZ6V69T6,36FFXPMST9197O2JNMOQ12L0UIMHOA,Fri Apr 17 19:02:19 PDT 2015,Fri Apr 17 19:07:10 PDT 2015,2015-04-18 03:07:39 UTC,New Mexico,30935.00
3AWETUDC935NO7P3LGMU6VO3S1YZI6,ANB51V4Y2O7FR,36FFXPMST9197O2JNMOQ12L0UIMHOA,Sat Apr 18 05:01:12 PDT 2015,Sat Apr 18 05:01:45 PDT 2015,2015-04-18 13:02:37 UTC,California,1.85
3BDCF01OGY7P9IN4AXHOK47T36DLYU,A1U3PULHJJGGCC,36FFXPMST9197O2JNMOQ12L0UIMHOA,Thu Apr 16 10:36:32 PDT 2015,Thu Apr 16 10:36:58 PDT 2015,2015-04-16 18:37:39 UTC,South Dakota,42925.00
3CCZ6YKWR8WW6SCBAY914YI58AW95F,A3H2IJ9PWVEQRU,36FFXPMST9197O2JNMOQ12L0UIMHOA,Fri Apr 17 06:53:04 PDT 2015,Fri Apr 17 06:54:00 PDT 2015,2015-04-17 14:57:38 UTC,Indiana,254861.00
3FE2ERCCZYL36PY0W21XZUIBU9TPO5,AGMJCJ660ULYJ,36FFXPMST9197O2JNMOQ12L0UIMHOA,Fri Apr 17 09:23:22 PDT 2015,Fri Apr 17 09:23:38 PDT 2015,2015-04-17 17:27:38 UTC,Rhode Island,47364.00
3ITXP059PXWMI6NV86DMM360I3RJS5,A32FN27SSDQ3Q7,36FFXPMST9197O2JNMOQ12L0UIMHOA,Sun Apr 19 10:38:45 PDT 2015,Sun Apr 19 10:38:56 PDT 2015,2015-04-19 18:42:38 UTC,Georgia,397756.00
3M0NZ3JDP2BBCJUOEW30HMKYNGWZ52,AHBD716JZ2RDG,36FFXPMST9197O2JNMOQ12L0UIMHOA,Sat Apr 18 18:50:43 PDT 2015,Sat Apr 18 18:50:57 PDT 2015,2015-04-19 02:52:39 UTC,Arkansas,100369.00
3Q8GYXHFEQFY4QJEMIJS6OJDESWC5Q,AYALPYEQ512PP,36FFXPMST9197O2JNMOQ12L0UIMHOA,Thu Apr 16 11:03:09 PDT 2015,Thu Apr 16 11:03:26 PDT 2015,2015-04-16 19:07:38 UTC,Idaho,52747.00
3S4AW7T80CV9BB9KLQTH4F3M8CAL4J,AU3WQKISBW5MZ,36FFXPMST9197O2JNMOQ12L0UIMHOA,Sun Apr 19 00:11:19 PDT 2015,Sun Apr 19 00:11:43 PDT 2015,2015-04-19 08:12:38 UTC,New Hampshire,0.06
3X87C8JFV7O34TR83WXVJ4IMWZZQSL,A1VHFLDO4EPKT4,36FFXPMST9197O2JNMOQ12L0UIMHOA,Sun Apr 19 15:34:53 PDT 2015,Sun Apr 19 15:35:26 PDT 2015,2015-04-19 23:37:37 UTC,New Hampshire,59709.00
31EUONYN2WGGB9VWIEAW5M7TGZGVOM,A37SZ84T6GDN7T,338GLSUI43O4RK36ZDHZIMJOBSCSFK,Fri Apr 17 23:34:31 PDT 2015,Fri Apr 17 23:35:06 PDT 2015,2015-04-18 07:37:36 UTC,Indiana,254861.00
345LHZDEDY5RC5DAUQGZLX7Z7WD3U2,AYALPYEQ512PP,338GLSUI43O4RK36ZDHZIMJOBSCSFK,Thu Apr 16 11:25:54 PDT 2015,Thu Apr 16 11:26:58 PDT 2015,2015-04-16 19:27:37 UTC,Florida,753012.00
3AAPLD8UCDUR605K96FRKVM77VRHTF,A2T2D6DDA5X5DZ,338GLSUI43O4RK36ZDHZIMJOBSCSFK,Mon Apr 20 01:15:12 PDT 2015,Mon Apr 20 01:15:49 PDT 2015,2015-04-20 09:17:37 UTC,South Dakota,36959.00
3ATTHHXXWB1YJCPOKYY99A8SK4RIXP,AT9BUFLGIP9Z5,338GLSUI43O4RK36ZDHZIMJOBSCSFK,Sun Apr 19 21:50:51 PDT 2015,Sun Apr 19 21:51:14 PDT 2015,2015-04-20 05:52:38 UTC,KENTUCKY,156436.00
